Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:58060000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58060000;2;01/02/1950;;1;1;31,712;12,231;16,2;22;16;1;1;1;;0;16,113;15,858;14,855;14,363;16,113;15,354;15,104;15,104;14,608;14,608;17,193;18,902;14,855;13,162;12,462;12,231;15,104;12,462;13,399;13,162;17,472;31,712;27,648;21,003;16,917;14,855;14,363;14,608;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1950;;1;1;69,026;5,974;15,681;21;4;1;1;1;;0;6,681;6,681;6,324;5,974;10,237;15,605;14,12;15,354;11,551;12,693;13,399;13,399;13,399;10,237;11,551;8,986;8,385;10,451;8,784;14,855;69,026;22,256;15,858;14,363;15,605;15,104;24,875;23,875;26,59;20,696;19,195;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1949;;1;1;16,113;4,972;7,592;15;1;1;1;1;;0;4,972;5,802;10,024;7,047;5,974;5,298;5,632;8,385;6,502;5,464;5,134;5,134;6,502;12,462;16,113;9,396;7,8;6,681;6,502;6,324;5,974;5,974;5,802;5,298;15,605;12,003;7,993;7,42;8,583;6,681;6,863;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1949;;1;1;16,113;4,045;7,061;10;21;1;1;1;;0;5,974;5,632;5,298;4,972;6,148;5,464;10,451;8,385;7,8;16,113;15,104;12,003;9,603;8,986;7,047;4,813;4,499;4,345;4,194;4,194;4,045;5,464;7,993;6,502;5,298;5,802;8,784;6,148;5,632;5,134;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1949;;1;1;14,608;3,897;5,957;19;3;1;1;1;;0;4,045;4,045;3,897;3,897;3,897;3,897;4,045;5,802;5,298;6,148;6,148;4,813;5,802;5,134;4,345;4,345;5,134;7,232;14,608;7,993;5,802;5,298;5,802;7,993;6,502;5,632;7,232;5,134;6,681;11,551;6,502;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1949;;1;1;9,813;4,194;5,255;7;29;1;1;1;;0;5,464;5,134;4,813;4,499;4,345;5,632;9,813;7,232;5,134;4,813;4,655;4,655;4,972;7,42;8,784;6,324;5,134;4,813;5,134;4,655;4,499;4,655;4,813;4,499;4,345;4,345;4,345;4,345;4,194;4,194;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1949;;1;1;8,784;4,345;5,628;26;8;1;1;1;;0;5,134;4,972;4,972;4,813;4,655;4,499;4,499;4,345;4,345;5,134;6,502;5,298;5,134;4,972;5,298;5,802;5,464;5,134;4,813;4,499;4,345;4,972;5,298;5,802;8,385;8,784;8,188;7,8;6,863;6,681;7,047;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1949;;1;1;16,642;5,134;6,615;1;31;1;1;1;;0;16,642;12,003;7,42;6,681;6,324;6,148;5,974;7,993;7,232;6,324;6,148;6,148;5,974;5,974;5,802;5,802;5,632;6,148;6,324;5,632;6,324;7,047;6,148;5,802;5,632;5,464;5,298;5,298;5,298;5,298;5,134;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1949;;1;1;9,813;5,974;6,918;30;24;1;1;1;;0;6,863;6,863;6,681;7,047;7,8;7,993;7,42;7,232;7,047;6,681;6,502;7,609;7,232;6,863;7,232;6,863;6,681;6,502;6,324;6,324;6,148;6,148;6,148;5,974;5,974;8,583;6,681;6,324;5,974;9,813;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1949;;1;1;9,19;6,863;8,03;1;29;1;1;1;;0;9,19;8,986;8,784;8,583;8,583;8,385;8,385;8,188;8,188;8,188;8,986;8,784;8,583;8,385;8,583;8,385;8,188;8,188;8,188;7,993;7,8;7,609;7,42;7,42;7,232;7,047;7,047;7,047;6,863;6,863;6,863;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1949;;1;1;23,875;9,19;12,335;2;30;1;1;1;;0;12,693;23,875;14,855;22,575;15,858;13,878;13,399;12,693;12,231;23,875;12,462;11,551;11,106;10,886;10,451;10,237;10,237;10,024;10,024;10,024;10,024;9,813;9,813;9,603;10,451;9,813;9,603;9,396;9,396;9,19;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1949;;1;1;180,23;8,784;18,949;9;3;1;1;1;;0;9,19;8,986;8,784;9,603;8,784;8,986;9,396;10,237;180,23;35,661;17,753;16,113;15,104;14,608;13,638;13,399;13,399;12,927;13,638;13,162;13,399;12,927;13,399;14,12;17,193;18,323;14,608;12,462;12,003;12,462;12,927;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1949;;1;1;26,59;9,813;12,533;9;27;1;1;1;;0;18,902;15,354;14,12;13,399;12,462;11,776;10,886;12,693;26,59;17,193;12,462;11,776;11,106;10,668;10,451;10,237;10,237;10,024;10,668;11,776;11,551;13,162;10,886;12,231;10,668;10,024;9,813;9,813;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1949;;1;1;41,598;4,813;14,121;26;5;1;1;1;;0;5,134;4,972;4,972;4,972;4,813;4,972;4,972;7,42;6,681;5,974;7,232;9,813;15,858;13,399;16,642;10,668;8,784;9,813;27,293;15,605;15,354;10,886;19,195;18,323;24,875;41,598;35,661;30,201;19,195;16,113;16,37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1948;;1;1;31,331;5,298;8,946;19;31;1;1;1;;0;6,681;6,324;5,974;6,324;15,605;13,638;13,162;12,693;10,886;8,188;6,324;6,148;5,974;5,632;5,632;5,802;6,502;18,902;31,331;11,776;9,19;7,609;7,232;6,681;6,324;6,863;6,681;6,502;5,974;5,464;5,298;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1948;;1;1;25,897;3,33;7,533;28;3;1;1;1;;0;3,609;3,469;3,33;4,045;5,298;7,8;8,583;5,298;4,499;4,194;4,045;5,802;20,391;10,237;7,609;5,802;5,974;5,298;5,134;4,813;5,134;5,298;5,134;4,813;5,134;4,972;13,878;25,897;22,896;7,609;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1948;;1;1;7,047;3,752;4,646;9;22;1;1;1;;0;4,655;4,499;4,194;4,499;4,813;4,972;5,298;6,502;7,047;5,298;4,813;4,499;4,045;4,045;4,194;5,298;4,972;4,813;4,499;4,194;3,897;3,752;3,752;3,752;4,499;6,681;4,655;4,194;3,897;3,752;4,045;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1948;;1;1;14,12;4,045;5,284;13;26;1;1;1;;0;4,813;4,813;4,655;4,655;4,499;4,345;4,345;4,345;4,345;4,345;6,148;9,19;14,12;9,396;5,802;5,298;5,134;4,972;4,813;4,813;4,655;4,655;4,499;4,345;4,194;4,045;4,045;4,045;4,045;5,134;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1948;;1;1;7,047;4,499;5,184;1;25;1;1;1;;0;7,047;6,148;5,632;5,464;5,298;5,134;4,972;5,632;5,298;4,972;4,972;4,813;5,464;5,298;4,972;4,972;4,972;4,813;4,813;4,655;4,655;4,655;4,655;4,655;4,499;4,499;4,499;5,298;6,324;6,324;5,298;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1948;;1;1;11,328;4,972;5,988;30;27;1;1;1;0;0;6,148;5,974;5,974;5,802;5,802;5,802;5,632;5,632;5,632;5,632;5,632;5,464;5,464;5,464;5,298;5,298;5,298;5,298;5,298;5,298;5,464;5,134;5,134;5,134;5,298;5,134;4,972;5,464;9,396;11,328;11,328;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1948;;1;1;11,106;5,974;6,864;1;24;1;1;1;;0;11,106;8,385;7,993;7,993;7,8;7,42;7,232;7,232;7,047;6,863;6,681;6,502;6,502;6,502;6,502;6,502;6,502;6,502;6,502;6,324;6,148;6,148;6,148;5,974;5,974;5,974;6,502;6,502;6,324;6,148;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1948;;1;1;23,546;7,993;10,063;2;16;1;1;1;;0;8,583;23,546;15,605;12,462;10,451;9,603;9,19;13,638;11,776;10,886;9,813;8,986;8,583;8,385;8,385;7,993;8,583;11,776;9,603;8,784;8,583;8,583;9,19;10,237;8,784;8,385;8,188;7,993;7,993;8,385;8,986;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1948;;1;1;18,611;8,583;11,097;4;30;1;1;1;;0;14,12;11,106;10,668;18,611;17,753;13,878;12,231;11,551;11,106;12,231;11,106;10,668;10,451;10,237;10,024;10,024;10,024;10,024;10,886;10,886;10,451;10,886;10,237;9,813;9,396;9,19;8,986;8,986;8,784;8,583;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1948;;1;1;30,201;11,106;15,088;12;31;1;1;1;;0;17,753;20,391;16,113;14,12;12,693;12,462;15,605;16,113;11,776;11,328;11,776;30,201;22,256;22,256;18,037;15,104;14,12;14,855;15,858;15,104;14,608;13,162;12,693;12,693;12,927;14,12;13,162;12,231;11,776;11,328;11,106;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1948;;1;1;42,932;10,451;14,988;11;5;1;1;1;;0;14,855;10,886;12,231;11,106;10,451;10,886;10,451;10,886;10,668;11,106;42,932;21,939;15,104;20,391;20,696;14,363;12,927;16,37;15,104;14,608;18,902;15,858;13,638;13,878;13,878;12,693;12,231;12,462;13,162;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58060000;2;01/01/1948;;1;1;27,293;9,396;12,07;16;9;1;1;1;;0;12,231;12,003;11,328;10,886;10,451;10,237;10,024;9,603;9,396;9,396;9,603;10,024;10,668;14,363;20,696;27,293;15,605;12,693;12,003;10,886;10,451;10,237;11,106;10,668;10,451;12,003;10,668;10,237;10,237;14,12;14,608;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1947;;1;1;39,423;7,8;14,025;21;10;1;1;1;;0;8,784;8,583;15,354;12,927;9,603;8,784;8,385;7,993;7,993;7,8;10,668;12,693;9,603;8,784;8,583;8,583;8,385;22,256;18,611;37,308;39,423;24,206;18,037;15,605;14,855;15,104;14,608;13,162;13,162;12,462;12,462;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1947;;1;1;17,193;7,42;10,108;3;24;1;1;1;;0;7,993;9,19;17,193;14,12;12,927;9,603;8,986;8,784;8,188;8,583;9,19;8,385;9,603;13,638;10,237;9,813;9,19;8,583;8,188;7,993;7,8;7,8;7,609;7,42;10,024;17,193;13,399;11,776;10,451;9,396;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1947;;1;1;15,104;6,681;8,862;4;28;1;1;1;;0;7,047;7,609;10,237;15,104;12,231;12,003;9,396;8,583;8,784;9,603;9,396;8,385;7,8;7,42;7,42;7,42;7,232;7,047;7,047;7,8;10,237;7,993;9,603;10,237;10,237;11,328;7,047;6,681;7,42;7,993;8,385;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1947;;1;1;23,875;7,232;9,569;15;13;1;1;1;;0;7,993;8,385;7,8;8,986;15,104;10,024;8,385;8,188;7,8;7,42;7,42;7,42;7,232;9,813;23,875;21,003;11,776;8,784;9,603;8,583;8,385;7,8;7,609;7,42;9,19;10,237;8,385;7,8;7,42;7,232;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1947;;1;1;19,195;6,863;9,076;26;24;1;1;1;;0;8,583;11,106;9,396;8,784;8,385;8,188;8,188;8,385;8,385;8,188;8,188;9,19;10,237;8,583;8,188;7,993;7,993;7,609;7,42;7,42;7,232;7,232;7,047;6,863;10,237;19,195;11,776;9,813;12,927;10,451;8,188;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1947;;1;1;18,037;8,385;10,594;10;31;1;1;1;;0;11,328;11,106;10,668;10,237;10,668;12,693;10,886;10,237;15,104;18,037;13,878;10,886;10,451;11,106;10,451;11,106;10,451;10,024;9,813;9,603;9,603;9,396;9,396;8,986;8,986;8,986;8,784;8,784;9,603;8,784;8,385;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1947;;1;1;284,934;6,043;19,151;21;19;1;1;1;;0;6,604;6,604;6,604;6,604;6,604;6,604;6,604;6,604;6,604;6,604;6,415;6,415;6,415;6,415;7,189;7,592;6,604;6,227;6,043;6,415;284,934;38,147;22,256;18,323;15,104;14,12;13,162;12,927;12,231;11,551;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1947;;1;1;13,049;6,604;9,046;20;30;1;1;1;;0;10,119;9,91;9,53;11,648;11,876;10,331;9,703;9,304;9,081;8,861;8,643;9,081;9,081;8,861;8,643;8,215;8,215;8,005;7,797;13,049;11,423;9,703;8,643;8,428;8,861;8,428;7,797;7,189;6,797;6,604;6,604;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1947;;1;1;25,897;10,331;12,836;20;30;1;1;1;;0;12,81;12,573;12,106;11,876;11,876;11,648;11,423;12,106;18,902;16,917;12,106;13,534;12,106;11,423;11,2;10,979;10,761;10,545;12,81;25,897;16,371;12,573;11,876;11,423;11,423;14,533;11,648;10,761;10,545;10,331;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1947;;1;1;31,331;12,81;17,127;15;31;1;1;1;;0;18,902;18,902;16,101;15,306;14,029;16,917;17,472;21,939;15,569;14,029;13,29;13,049;17,193;21,939;31,331;19,195;17,472;18,611;18,902;23,22;18,037;16,371;16,371;17,753;15,046;15,046;14,788;14,28;13,781;13,29;12,81;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1947;;1;1;30,575;10,331;15,919;19;13;1;1;1;;0;15,834;14,533;13,534;12,81;12,573;12,106;11,423;11,2;10,979;10,761;13,049;10,761;10,331;11,2;10,979;27,293;30,201;23,22;30,575;23,546;17,193;16,101;14,28;13,049;14,28;12,81;16,917;24,206;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1947;;1;1;60,144;7,189;15,835;25;8;1;1;1;;0;8,215;9,081;7,797;7,797;16,642;12,338;8,005;7,189;8,005;8,005;8,643;10,331;11,2;7,797;8,215;8,643;10,119;7,592;12,573;12,81;18,323;10,545;8,861;20,088;60,144;48,492;32,096;39,423;23,22;18,611;20,088;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1946;;1;1;15,306;4,033;7,603;29;6;1;1;1;;0;7,592;6,043;4,99;4,661;4,341;4,033;5,331;4,99;14,28;13,049;6,797;6,227;5,159;4,824;4,99;6,415;5,682;4,824;5,682;4,99;4,341;4,5;11,423;9,91;13,29;9,53;10,979;11,876;15,306;9,53;10,119;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1946;;1;1;92,036;3,448;9,273;10;6;1;1;1;;0;3,59;3,735;3,883;3,883;3,59;3,448;3,59;4,033;6,043;92,036;29,459;14,788;8,215;6,991;6,415;5,861;5,505;4,99;4,99;5,331;5,159;5,331;4,99;4,661;4,341;5,331;6,415;6,227;6,043;9,304;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1946;;1;1;23,546;2,528;5,773;9;7;1;1;1;;0;8,643;4,341;3,308;3,037;2,906;2,777;2,528;3,448;23,546;6,227;4,186;3,883;3,735;5,861;4,661;5,861;4,99;5,159;4,341;5,159;8,428;5,505;10,331;6,991;8,428;8,428;5,331;4,5;4,033;3,883;4,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1946;;1;1;25,897;2,407;3,584;30;16;1;1;1;;0;2,906;2,906;2,906;2,906;2,906;2,777;2,777;2,906;2,906;2,906;2,777;2,777;2,651;2,528;2,528;2,407;3,308;3,883;3,308;2,777;2,651;2,528;2,528;2,651;2,528;2,651;2,651;2,651;3,037;25,897;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1946;;1;1;3,735;2,651;3,185;2;21;1;1;1;;0;3,59;3,735;3,735;3,448;3,448;3,448;3,308;3,308;3,171;3,171;3,448;3,448;3,308;3,171;3,171;3,171;3,037;2,906;2,777;2,777;2,651;3,037;3,171;3,037;3,037;2,906;2,906;3,171;3,171;3,037;3,037;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1946;;1;1;8,643;3,59;4,223;16;30;1;1;1;;0;4,341;4,186;4,186;4,033;4,661;4,5;4,341;4,186;4,033;3,883;3,735;3,883;4,033;4,186;3,883;8,643;5,505;4,5;4,186;4,033;3,883;3,735;3,735;4,341;3,883;3,883;3,883;3,735;3,735;3,59;3,59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1946;;1;1;8,005;4,186;5,065;3;30;1;1;1;;0;4,99;6,415;8,005;6,043;5,505;5,331;5,159;5,682;6,797;5,682;5,331;4,99;4,824;4,824;4,824;4,99;4,99;4,824;4,661;4,5;4,5;4,5;4,341;4,341;4,341;4,341;4,341;4,341;4,341;4,186;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1946;;1;1;6,797;5,159;5,941;1;29;1;1;1;;0;6,797;6,797;6,797;6,797;6,604;6,604;6,415;6,415;6,227;6,227;6,043;5,861;5,861;5,861;5,861;5,861;5,861;5,682;5,682;5,682;5,505;5,505;5,331;5,682;6,227;5,682;5,505;5,331;5,159;5,159;5,159;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1946;;1;1;15,046;6,797;9,42;3;30;1;1;1;;0;10,545;12,81;15,046;10,979;9,53;10,545;9,53;13,534;10,119;10,119;8,861;8,428;8,643;8,215;8,005;8,005;8,428;10,761;10,119;8,428;7,592;7,797;10,979;10,545;8,861;7,797;7,389;7,189;6,991;6,797;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1946;;1;1;25,554;5,682;10,915;25;1;1;1;1;;0;5,682;8,215;7,189;6,797;6,797;11,423;9,304;18,902;10,545;8,215;8,861;7,592;8,428;13,534;12,106;11,2;10,545;10,331;10,545;8,643;9,703;9,53;8,643;6,991;25,554;23,22;17,753;12,338;10,761;9,703;9,304;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1946;;1;1;10,331;5,505;7,05;10;18;1;1;1;;0;6,227;8,643;8,428;7,389;6,797;6,415;6,415;6,227;6,797;10,331;6,797;6,991;6,991;8,005;6,604;5,861;5,861;5,505;5,861;6,797;6,604;6,991;9,081;8,643;8,428;6,797;6,043;5,861;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1946;;1;1;19,788;6,415;9,616;1;24;1;1;1;;0;19,788;13,049;9,91;12,338;10,979;10,761;14,533;10,331;8,861;8,215;11,2;10,545;8,643;7,592;8,428;7,592;7,592;8,005;7,592;9,91;9,53;7,797;6,797;6,415;8,428;6,991;8,643;13,781;9,081;7,797;6,991;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1945;;1;1;22,896;3,448;7,926;31;4;1;1;1;;0;4,033;4,033;3,735;3,448;4,824;19,195;18,902;8,861;7,389;10,119;6,797;6,415;6,043;5,682;6,227;6,415;8,861;9,91;10,119;7,389;6,604;6,043;6,043;5,682;5,331;5,331;4,99;4,99;9,081;10,331;22,896;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1945;;1;1;9,53;3,59;5,063;24;21;1;1;1;;0;5,861;4,661;8,428;4,661;4,186;4,033;4,5;4,186;8,428;5,505;4,341;4,033;4,5;5,159;5,331;4,661;4,186;4,033;3,883;3,735;3,59;4,5;6,604;9,53;6,991;4,99;4,661;4,5;4,186;4,033;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1945;;1;1;8,643;3,171;4,337;28;26;1;1;1;;0;6,797;4,661;4,186;4,033;3,883;4,661;4,341;4,186;4,661;4,661;4,5;4,99;4,186;3,735;3,735;3,59;3,59;3,883;3,883;3,735;3,735;3,59;3,448;3,308;3,308;3,171;5,505;8,643;5,331;4,186;4,341;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1945;;1;1;17,193;3,59;5,38;2;29;1;1;1;;0;4,5;17,193;7,189;5,159;4,5;4,341;4,341;4,186;5,159;5,682;8,215;5,331;4,661;4,341;4,186;5,861;8,215;7,189;5,861;4,824;4,341;4,186;4,186;3,883;3,735;3,735;3,735;3,735;3,59;5,331;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1945;;1;1;5,505;4,186;4,693;21;29;1;1;1;;0;5,331;5,331;5,159;4,99;4,99;4,99;4,824;4,824;4,824;4,824;4,661;4,661;4,661;4,5;4,5;4,5;4,341;4,341;4,341;4,5;5,505;5,331;4,824;4,5;4,5;4,5;4,341;4,341;4,186;4,186;4,186;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1945;;1;1;12,81;5,505;7,017;12;30;1;1;1;;0;7,592;7,189;7,189;7,189;6,991;7,189;7,189;6,797;6,604;6,415;8,861;12,81;11,876;8,861;7,797;6,991;6,604;6,415;6,415;6,415;6,415;6,043;5,861;5,861;5,861;5,861;5,861;5,682;5,682;5,505;5,505;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1945;;1;1;20,088;5,861;8,899;25;19;1;1;1;;0;7,189;6,991;6,797;6,604;6,604;12,573;10,761;8,428;7,189;6,797;6,604;6,415;6,415;6,415;6,227;6,227;6,227;6,043;5,861;7,797;12,338;10,331;9,703;14,788;20,088;16,371;12,81;9,53;8,643;8,215;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1945;;1;1;12,338;7,189;8,71;12;31;1;1;1;;0;10,119;9,304;8,861;8,861;8,643;8,215;8,215;8,215;8,005;8,005;7,797;12,338;8,861;8,215;8,005;9,081;10,545;11,2;10,761;9,91;8,861;8,215;8,215;8,215;8,005;8,005;7,797;7,592;7,389;7,389;7,189;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
