ds	y	chuva1	chuva2	chuva3	chuva4	vazao1	chuva5	vazao2	chuva6	vazao3	chuva7	vazao4	vazao5	vazao6	vazao7	vazao8
2015-09-21	141.855	0.0	0.0	0.0	0.0		0.0	125.15625	0.0	134.36249999999998			111.446	2.195		139.453
2015-09-20	150.387	0.0	0.0	0.0	0.0		0.0	135.02291666666667	0.0	144.22916666666666			120.395	2.195		152.362
2015-09-19	146.108	0.0	0.0	0.0	0.0		0.0	138.31458333333333	0.0	149.53333333333333			121.536	2.426		155.624
2015-09-18	148.244	0.0	0.0	0.0	0.0		0.0	135.46458333333334	0.0	158.7375			134.427	2.484		162.186
2015-09-17	168.916	0.0	0.0	0.0	0.0		0.0	141.83541666666667	0.0	151.29999999999998			151.717	2.484		152.362
2015-09-16	177.352	0.0	0.0	0.0	0.0		0.0	146.13020833333334	0.0	176.51250000000002			127.32	2.543		178.816
2015-09-15	150.387	0.0	0.0	0.0	0.0		0.0	151.30416666666665	0.0	177.94583333333333			158.13	2.723		178.816
2015-09-14	168.916	0.0	0.0	0.0	0.0		0.0	156.04479166666667	0.0	171.75			102.824	2.784		172.126
2015-09-13	194.682	0.0	0.0	0.6	0.0		0.0	161.69062499999998	0.0	190.37083333333337			103.884	2.784		188.94
2015-09-12	185.941	0.0	0.0	0.0	0.0		0.0	166.67291666666665	0.0	200.725			103.884	2.907		202.604
2015-09-11	139.739	0.0	0.0	0.0	0.0		0.0	162.51250000000002	0.0	169.61666666666667			100.72	2.907		162.186
2015-09-10	125.12	0.0	0.0	0.0	0.0		0.0	157.21354166666666	0.0	112.88333333333333			100.72	2.907		120.517
2015-09-09	116.924	0.0	0.0	0.0	0.0		0.0	149.684375	0.0	101.27916666666664			102.824	2.907		109.726
2015-09-08	108.849	0.0	0.0	1.2	0.0		0.0	141.42604166666666	0.0	113.14583333333331			96.573	2.907		120.517
2015-09-07	116.924	0.0	0.0	0.0	0.0		0.0	115.96770833333332	0.0	99.95			85.593	2.907		115.868
2015-09-06	118.962	0.0	0.0	0.0	0.0		0.0	129.82083333333335	0.0	111.09999999999998			93.516	2.907		111.255
2015-09-05	118.962	0.0	0.0	0.0	0.0		0.0	131.8625	0.0	111.99166666666666			94.53	2.907		112.789
2015-09-04	116.924	0.0	0.0	0.0	0.0		0.0	130.6625	0.0	110.59999999999998			98.636	2.907		111.255
2015-09-03	121.007	0.0	0.0	0.0	0.0		0.0	128.21458333333334	0.0	110.97499999999998			94.53	2.968		117.414
2015-09-02	121.007	0.0	0.0	0.0	0.0		0.0	129.26145833333334	0.0	110.97916666666669			93.516	3.093		122.074
2015-09-01	139.739	0.0	0.0	0.0	0.0		0.0	127.90520833333332	0.0	111.1375			94.53	3.156		123.636
2015-08-31	116.924	0.0	0.0	0.0	0.0		0.0	132.975	0.0	134.92916666666665			124.991	3.156		139.453
2015-08-30	121.007	0.0	0.0	0.0	0.0		0.0	120.253125	0.0	102.24583333333334			91.505	3.031		106.679
2015-08-29	123.06	0.0	0.0	0.0	0.0		0.0	126.80416666666667	0.0	104.84166666666664			89.513	3.031		108.2
2015-08-28	110.856	0.0	0.0	0.0	0.0		0.0	118.17916666666667	0.0	97.64166666666668			89.513	3.156		106.679
2015-08-27	116.924	0.0	0.0	0.0	0.0		0.0	118.49166666666667	0.0	98.4875			89.513	3.156		106.679
2015-08-26	121.007	0.0	0.0	0.0	0.0		0.0	117.16354166666667	0.0	99.2125			88.526	3.673		117.414
2015-08-25	114.894	0.0	0.0	0.0	0.0		0.0	245.74375	0.0	107.6875			95.549	3.22		120.517
2015-08-24	116.924	0.0	0.0	0.0	0.0		0.0	348.4520833333333	0.0	95.84166666666664			88.526	3.156		129.918
2015-08-23	131.344	0.0	0.0	0.0	0.0		0.0	370.61354166666666	0.0	114.1875			92.508	3.283		134.669
2015-08-22	131.344	0.0	0.0	0.0	0.0		0.0	398.5260416666667	0.0	122.8125			107.094	3.347		126.769
2015-08-21	133.432	0.0	0.0	0.0	0.0		0.0	402.67083333333335	0.0	123.81666666666666			113.653	3.412		128.342
2015-08-20	133.432	0.0	0.0	0.0	0.0		0.0	398.5760416666667	0.0	125.44615384615383			107.094	3.542		133.082
2015-08-19	141.855	1.9	0.0	0.0	0.0		0.0	401.26875	0.0	424.46123755106856			107.094	3.673		133.082
2015-08-18	127.188	0.0	0.0	0.0	0.0		0.0	394.95416666666665	0.0	424.46123755106856			104.949	3.477		133.082
2015-08-17	127.188	0.0	0.0	0.0	0.0		0.0	401.1114583333333	0.0	424.46123755106856			104.949	3.477		131.498
2015-08-16	129.262	0.0	0.0	0.0	0.0		0.0	386.70729166666666	0.0	424.46123755106856			104.949	3.477		126.769
2015-08-15	129.262	0.0	0.0	0.0	0.0		0.0	387.9708333333333	0.0	424.46123755106856			102.824	4.144		128.342
2015-08-14	133.432	0.0	0.0	0.0	0.0		0.0	395.17604166666666	0.0	424.46123755106856			104.949	4.491		128.342
2015-08-13	125.12	0.0	0.0	0.0	0.0		0.0	400.0541666666666	0.0	424.46123755106856			109.26	4.491		131.498
2015-08-12	125.12	0.0	0.3	0.0	0.0		0.0	385.8927083333333	0.0	424.46123755106856			100.72	3.477		126.769
2015-08-11	133.432	0.0	0.0	0.0	0.0		0.0	380.2395833333333	0.0	424.46123755106856			100.72	3.542		126.769
2015-08-10	133.432	0.0	0.3	0.0	0.0		0.0	411.565625	0.0	424.46123755106856			100.72	3.093		139.453
2015-08-09	137.63	0.0	0.0	0.0	0.0		0.0	397.215625	0.0	424.46123755106856			102.824	3.031		137.855
2015-08-08	148.244	0.0	0.0	0.0	0.0		0.0	421.8177083333333	0.0	424.46123755106856			106.019	3.031		147.495
2015-08-07	150.387	0.0	0.0	0.0	0.0		0.0	157.07604166666667	0.0	424.46123755106856			115.88	3.031		137.855
2015-08-06	150.387	0.0	0.0	0.0	0.0		0.0	266.2958333333333	0.0	424.46123755106856			119.259	3.412		150.737
2015-08-05	133.432	0.0	0.0	0.0	0.0		0.0	437.8197916666666	0.0	424.46123755106856			113.653	3.477		129.918
2015-08-04	135.528	0.0	0.0	0.0	0.0		0.0	436.8854166666667	0.0	424.46123755106856			98.636	3.283		126.769
2015-08-03	137.63	0.0	0.0	0.0	0.0		0.0	428.740625	0.0	424.46123755106856			104.949	3.412		134.669
2015-08-02	139.739	0.0	0.0	0.0	0.0		0.0	419.4614583333334	0.0	424.46123755106856			109.26	3.412		134.669
2015-08-01	148.244	0.0	0.0	0.0	0.0		0.0	413.940625	0.0	424.46123755106856			112.547	3.673		162.186
2015-07-31	139.739	0.0	0.0	0.0	0.0		0.0	404.4375	0.0	424.46123755106856			113.653	3.873		131.498
2015-07-30	121.007	0.0	0.0	0.0	0.0		0.0	397.4895833333333	0.0	424.46123755106856			92.508	3.74		133.082
2015-07-29	121.007	0.0	0.0	0.0	0.0		0.0	404.109375	0.0	424.46123755106856			92.508	3.608		120.517
2015-07-28	127.188	0.0	0.0	0.0	0.0		0.0	395.8458333333333	0.0	424.46123755106856			92.508	3.806		114.327
2015-07-27	121.007	0.0	0.0	0.0	0.0		0.0	388.646875	0.0	424.46123755106856			94.53	4.008		125.201
2015-07-26	125.12	0.0	0.0	0.0	0.0		0.0	398.478125	0.0	424.46123755106856			94.53	4.144		129.918
2015-07-25	131.344	0.0	0.3	0.0	0.0		0.0	402.78229166666665	0.0	424.46123755106856			96.573	4.144		126.769
2015-07-24	129.262	0.0	0.0	0.0	0.0		0.0	399.9604166666666	0.0	424.46123755106856			98.636	4.008		128.342
2015-07-23	133.432	0.0	0.0	0.0	0.0		0.0	404.653125	0.0	424.46123755106856			100.72	3.873		128.342
2015-07-22	129.262	0.0	0.0	0.0	0.0		0.0	405.3	0.0	424.46123755106856			102.824	4.008		126.769
2015-07-21	137.63	0.0	0.0	0.0	0.0		0.0	382.575	0.0	424.46123755106856			99.85	4.282		129.918
2015-07-20	139.739	1.0	1.1	0.0	0.0		0.0	360.11354166666666	0.0	424.46123755106856			101.734	4.351		136.26
2015-07-19	166.138	0.0	0.0	0.0	0.0		0.0	295.92291666666665	0.0	424.46123755106856			103.635	4.491		139.453
2015-07-18	168.916	0.0	0.0	0.0	0.0		0.0	393.59270833333335	0.0	424.46123755106856			100.72	4.491		162.186
2015-07-17	170.311	0.7	0.0	0.0	0.0		0.0	378.978125	0.0	424.46123755106856			96.573	4.351		160.541
2015-07-16	163.378	0.0	0.0	0.0	0.0		0.0	367.2791666666667	0.0	424.46123755106856			109.26	4.282		168.8
2015-07-15	163.378	0.0	0.0	0.0	0.0		0.0	371.4114583333333	0.0	424.46123755106856			111.446	4.008		170.462
2015-07-14	175.935	0.0	0.0	0.0	0.0		0.0	363.7552083333333	0.0	424.46123755106856			104.949	4.076		165.487
2015-07-13	168.916	0.0	0.0	0.0	0.0		0.0	327.3427083333333	0.0	424.46123755106856			109.26	4.076		168.8
2015-07-12	181.628	0.0	0.0	0.0	0.0		0.0	360.946875	0.0	424.46123755106856			115.88	4.076		172.126
2015-07-11	177.352	0.0	0.0	0.0	0.0		0.0	398.9875	0.0	424.46123755106856			115.88	4.213		172.126
2015-07-10	171.711	0.0	0.0	0.0	0.0		0.0	380.8666666666666	0.0	424.46123755106856			104.949	4.213		165.487
2015-07-09	175.935	0.0	0.0	0.0	0.0		0.0	318.3364583333333	0.0	424.46123755106856			102.824	4.213		163.835
2015-07-08	173.115	0.0	0.0	0.0	0.0		0.0	290.65729166666665	0.0	424.46123755106856			96.573	4.351		160.541
2015-07-07	183.061	0.0	0.0	0.0	0.0		0.0	328.6395833333333	0.0	424.46123755106856			109.26	4.351		168.8
2015-07-06	173.115	0.0	0.0	0.0	0.0		0.0	325.665625	0.0	424.46123755106856			120.395	4.351		175.465
2015-07-05	183.061	0.0	0.0	0.0	0.0		0.0	388.68854166666665	0.0	424.46123755106856			120.395	4.421		175.465
2015-07-04	183.061	0.0	0.0	0.0	0.0		0.0	326.85312500000003	0.0	424.46123755106856			107.094	4.421		167.142
2015-07-03	167.525	0.0	0.0	0.0	0.0		0.0	304.01770833333336	0.0	169.13125			120.395	4.351		175.465
2015-07-02	184.499	0.0	0.0	0.0	0.0		0.0	300.1770833333333	0.0	164.5			94.53	4.774		158.899
2015-07-01	181.628	0.0	0.0	0.0	0.0		0.0	306.753125	0.0	169.725			104.949	4.845		165.487
2015-06-30	183.061	0.0	0.0	0.0	0.0		0.0	311.771875	0.0	184.1125			124.991	4.917		178.816
2015-06-29	177.352	0.0	0.0	0.0	0.0		0.0	295.62708333333336	0.0	175.15			115.88	4.917		172.126
2015-06-28	180.198	0.0	0.0	0.0	0.0		0.0	288.2489583333333	0.0	175.75			115.88	4.917		172.126
2015-06-27	180.198	0.0	0.0	0.0	0.0		0.0	296.6864583333333	0.0	171.91666666666666			115.88	4.989		172.126
2015-06-26	183.061	0.0	0.0	0.0	0.0		0.0	311.45104166666664	0.0	180.05833333333337			132.038	4.989		182.179
2015-06-25	180.198	0.0	0.0	0.0	0.0		0.0	337.41041666666666	0.0	181.9958333333333			141.716	5.062		187.245
2015-06-24	197.629	0.0	0.0	0.0	0.0		0.0	300.89375	0.0	181.84166666666667			122.683	5.062		177.139
2015-06-23	191.752	0.0	0.0	0.0	0.0		0.0	337.81875	0.0	196.8052631578948			129.669	5.134		180.496
2015-06-22	191.752	0.0	0.0	0.0	0.0		0.0	312.75208333333336	0.0	186.4958333333333			136.837	5.062		185.553
2015-06-21	183.061	1.8	2.1	0.0	0.0		0.0	315.1395833333333	0.0	185.4333333333333			124.991	4.632		178.816
2015-06-20	183.061	0.0	0.0	0.0	2.0		0.0	336.4916666666667	3.0	173.39583333333334			115.88	4.213		172.126
2015-06-19	171.711	0.0	0.0	0.8	0.0		0.0	382.50625	0.0	171.1			132.038	4.213		182.179
2015-06-18	209.581	0.0	0.0	0.0	0.0		0.0	370.14375	0.0	166.17083333333332			88.526	4.351		153.992
2015-06-17	177.352	0.0	0.0	0.0	0.0		0.0	361.159375	0.0	200.0875			252.781	4.491		237.535
2015-06-16	188.838	0.0	0.0	0.0	0.0		0.0	287.08020833333336	0.0	178.22083333333333			120.395	4.491		175.465
2015-06-15	191.752	0.0	0.0	0.0	0.0		0.0	385.53541666666666	0.0	182.90833333333333			122.683	4.491		177.139
2015-06-14	197.629	0.0	0.0	0.0	0.0		0.0	347.31354166666665	0.0	190.03333333333333			129.669	4.491		180.496
2015-06-13	191.752	0.0	0.0	0.0	0.0		0.0	400.5104166666667	0.0	188.3125			132.038	4.561		182.179
2015-06-12	203.572	0.0	0.0	0.0	0.0		0.0	391.5364583333333	0.0	196.23333333333332			141.716	4.561		187.245
2015-06-11	212.611	0.0	0.0	0.0	0.0		0.0	349.090625	0.0	207.12916666666663			154.267	4.845		194.042
2015-06-10	203.572	0.0	0.0	0.0	0.0		0.0	313.25	0.0	203.775			164.668	5.281		199.171
2015-06-09	215.656	0.0	0.0	0.0	0.0		0.0	305.71250000000003	0.0	210.5041666666667			159.427	5.207		197.458
2015-06-08	243.788	0.0	0.0	0.0	0.0		0.0	315.89166666666665	0.0	237.50833333333333			212.422	5.878		221.684
2015-06-07	279.897	0.0	0.0	0.0	0.0		0.0	392.31145833333335	0.0	268.20416666666665			252.781	5.803		237.535
2015-06-06	212.611	1.8	1.8	0.0	0.0		0.0	359.5260416666667	0.0	239.08333333333331			209.455	6.031		221.684
2015-06-05	250.214	0.0	0.0	0.0	10.0		0.0	313.00208333333336	2.0	240.54583333333332			203.58	5.652		218.19
2015-06-04	221.796	0.0	0.0	0.0	0.0		0.0	337.42604166666666	0.0	230.3875			212.422	5.652		221.684
2015-06-03	246.993	0.0	0.0	0.0	0.0		0.0	346.47291666666666	0.0	231.7125			192.066	5.429		212.97
2015-06-02	290.067	0.0	0.0	0.0	0.0		0.0	379.5083333333334	0.0	278.1708333333333			306.968	5.354		257.19
2015-06-01	221.796	0.0	0.0	0.0	0.0		0.0	343.1020833333334	0.0	243.8			265.862	5.281		242.866
2015-05-31	212.611	0.0	0.0	0.0	0.0		0.0	266.6177083333333	0.0	216.32083333333333			183.638	5.207		209.504
2015-05-30	200.592	0.0	0.0	0.0	0.0		0.0	298.9375	0.0	202.025			149.186	5.354		192.339
2015-05-29	183.061	0.0	0.0	4.5	0.0		0.0	324.3427083333333	0.0	205.22916666666663			154.267	5.354		194.042
2015-05-28	203.572	0.0	0.0	0.0	0.0		0.0	313.9010416666667	0.0	176.275			100.72	5.281		162.186
2015-05-27	209.581	0.0	0.0	0.0	0.0		0.0	328.78229166666665	0.0	212.46666666666667			136.837	5.354		185.553
2015-05-26	212.611	0.0	0.0	0.0	0.0		0.0	299.60729166666664	0.0	203.65833333333333			164.668	5.281		199.171
2015-05-25	206.569	0.0	0.0	0.0	0.0		0.0	302.6354166666667	0.0	209.19583333333333			164.668	5.577		199.171
2015-05-24	215.656	0.0	0.0	0.0	0.0		0.0	309.96979166666665	0.0	218.96666666666667			180.868	5.503		207.775
2015-05-23	203.572	0.0	0.0	0.0	0.0		0.0	291.765625	0.0	198.7			146.676	5.503		190.638
2015-05-22	209.581	0.0	0.0	0.0	0.0		0.0	294.9166666666667	0.0	203.55			164.668	5.503		199.171
2015-05-21	221.796	0.0	0.2	1.5	0.0		0.0	315.12708333333336	0.0	218.45416666666665			178.118	5.727		206.048
2015-05-20	212.611	0.0	0.0	0.0	0.0		0.0	336.31875	0.0	217.0583333333333			183.638	6.031		209.504
2015-05-19	221.796	0.0	0.9	0.0	0.0		0.0	369.5083333333334	0.0	218.09583333333333			178.118	6.261		206.048
2015-05-18	224.889	0.1	0.0	0.0	0.0		0.0	331.51666666666665	1.0	208.6916666666667			156.837	6.417		195.749
2015-05-17	256.702	0.0	0.0	0.0	0.0		0.0	326.6020833333333	0.0	239.6833333333333			158.128	7.862		219.936
2015-05-16	234.267	0.0	0.0	0.4	0.0		0.0	343.59375	0.0	229.10416666666663			162.841	8.701		219.936
2015-05-15	269.864	0.0	0.0	0.0	0.0		0.0	331.6791666666667	0.0	256.4541666666667			167.62	9.565		230.464
2015-05-14	279.897	0.0	0.0	0.0			0.0	339.3958333333333	0.0	261.925			177.372	9.216		233.995
2015-05-13	314.321	0.6	0.0	0.0			0.0	346.87708333333336	0.0	292.00416666666666			202.886	8.786		270.488
2015-05-12	406.753	2.3	0.0	1.4			0.0	371.5645833333333	1.0	357.8875			231.409	9.39		316.22
2015-05-11	491.426	0.0	0.0	0.0			0.0	422.2104166666666	0.0	435.4869565217392			264.67	8.786		401.348
2015-05-10	514.155	0.0	0.0	0.0			0.0	448.196875	0.0	489.8875			281.319	9.044		453.474
2015-05-09	496.443	0.0	0.0	1.8			0.0	473.946875	0.0	509.5958333333333			335.796	10.005		490.395
2015-05-08	328.506	3.4	8.2	0.0			0.0	422.5604166666666	8.0	376.825			298.446	13.055		380.068
2015-05-07	296.922	36.1	64.5	12.8			0.0	345.34375	24.0	270.6666666666667			208.183	17.252		260.795
2015-05-06	218.718	0.0	0.0	25.8			0.0	310.43125	42.0	216.64166666666665			171.246	6.809		243.717
2015-05-05	194.682	0.0	0.0	0.0			0.0	326.66979166666664	0.0	191.0875			142.146	5.803		185.553
2015-05-04	209.581	0.0	0.0	0.0			0.0	301.778125	0.0	199.55			142.146	6.184		188.94
2015-05-03	197.629	0.0	0.0	0.0			0.0	300.21666666666664	0.0	200.4			146.63	6.495		192.339
2015-05-02	197.629	0.0	0.0	0.0			0.0	301.01875	0.0	205.9333333333333			146.63	6.889		194.042
2015-05-01	227.999	0.0	0.0	0.0			0.0	302.3041666666667	0.0	202.52916666666667			144.38	9.917		182.179
2015-04-30	276.538	0.0	0.2	0.0			0.0	309.93541666666664	0.0	246.95833333333331			146.63	11.362		248.219
2015-04-29	303.837	0.0	0.0	0.0			0.0	374.78020833333335	0.0	315.55			167.62	9.917		326.16
2015-04-28	303.837	0.0	0.0	0.0			0.0	322.34583333333336	0.0	299.5083333333333			193.773	9.565		272.833
2015-04-27	350.221	3.1	0.0	0.6			0.0	367.42083333333335	0.0	336.02916666666664			204.204	6.261		306.387
2015-04-26	361.273	7.1	5.0	0.0			0.0	399.1354166666667	4.0	358.9291666666666			216.248	8.028		318.695
2015-04-25	293.487	0.0	0.0	0.2			0.0	395.9322916666667	1.0	340.5416666666667			218.969	6.417		348.913
2015-04-24	276.538	0.0	0.0	0.0			0.0	332.72291666666666	0.0	266.40000000000003			191.205	8.028		244.647
2015-04-23	218.718	0.9	57.7	0.0			0.0	346.0697916666666	54.6	223.1875			198.956	25.394		209.504
2015-04-22	183.061	0.0	0.0	24.8			0.0	324.7447916666667	3.6	185.125			139.929	5.577		182.179
2015-04-21	197.629	0.0	0.0	0.0			0.0	320.8822916666667	0.0	187.61666666666667			135.543	4.213		194.042
2015-04-20	191.752	0.0	0.0	0.0			0.0	318.7875	0.0	194.975			146.63	4.213		185.553
2015-04-19	188.838	0.0	0.0	0.0			0.0	278.99791666666664	0.0	201.3708333333333			150.037	4.213		185.553
2015-04-18	194.682	0.0	0.0	0.0			0.0	302.75104166666665	0.0	195.60833333333332			154.636	4.213		192.339
2015-04-17	185.941	0.0	0.0	0.0			0.0	302.6802083333333	0.0	181.7125			151.18	4.282		178.816
2015-04-16	231.125	0.0	0.0	0.0			0.0	302.4927083333333	0.0	214.45833333333331			153.48	4.351		199.171
2015-04-15	253.45	0.0	0.0	0.0			0.0	316.534375	0.0	240.0666666666667			148.897	4.213		226.944
2015-04-14	259.969	0.0	0.0	0.0			0.0	292.9760416666667	0.0	244.99166666666667			164.03	4.989		219.936
2015-04-13	256.702	0.0	0.0	0.0			0.0	327.71250000000003	0.0	257.2875			170.033	5.207		232.228
2015-04-12	231.125	0.0	0.0	0.0			0.0	333.8989583333333	0.0	245.82916666666665			171.246	5.652		226.944
2015-04-11	276.538	0.0	0.0	2.0			0.0	292.359375	0.0	251.32083333333333			182.345	5.354		225.188
2015-04-10	279.897	0.0	0.0	0.0			0.0	367.42291666666665	0.0	284.3541666666667			181.096	5.281		291.841
2015-04-09	276.538	0.0	0.0	0.0			0.0	352.615625	0.0	273.5125			187.384	6.184		258.991
2015-04-08	310.812	19.0	9.7	0.0			0.0	350.01979166666666	10.2	290.22083333333336			196.356	5.503		258.991
2015-04-07	346.566	0.0	0.0	2.2			0.0	346.8489583333333	0.0	329.6875			206.853	5.503		294.248
2015-04-06	383.76	0.0	0.0	0.0			0.0	391.215625	0.0	370.55			242.739	5.652		338.735
2015-04-05	414.529	0.0	0.0	0.0			0.0	422.50625	0.0	424.3			290.602	5.727		409.431
2015-04-04	368.712	0.0	0.3	0.0			0.0	396.67291666666665	0.0	371.275			329.151	6.031		351.474
2015-04-03	314.321	9.8	51.4	14.8			0.0	372.8177083333333	0.4	326.3			317.674	8.194		321.177
2015-04-02	339.299	29.7		40.0			0.0	324.63854166666664	53.0	254.45833333333331			212.197	8.194		255.39
2015-04-01	296.922	0.0	0.0	0.0			0.0	314.77500000000003	0.0	264.2958333333333			196.356	4.144		251.8
2015-03-31	321.384	0.0	0.0	0.0			0.0	290.21979166666665	0.0	298.50416666666666			204.204	4.076		277.543
2015-03-30	335.687	0.0	0.0	0.0			0.0	294.54062500000003	0.0	320.0458333333333			225.84	4.351		311.29
2015-03-29	454.226	0.0	0.0	0.0			0.0	335.6458333333333	0.0	413.2416666666666			261.694	4.632		390.658
2015-03-28	521.818	0.0	0.0	0.0			0.0	404.421875	0.0	502.0375			352.681	5.503		450.676
2015-03-27	633.529	0.0	0.0	0.0			0.0	484.6489583333334	0.0	597.5			479.761	5.803		564.164
2015-03-26	402.886	0.0	0.0	0.0			0.0	556.6177083333333	0.0	493.44166666666666			493.678	6.261		499.057
2015-03-25	307.317	0.0	0.8	0.0			0.0	281.76979166666666	0.0	299.51666666666665			272.178	6.261		282.281
2015-03-24	227.999	29.0	4.3	0.0			0.0	257.0708333333333	2.8	228.59166666666667			234.218	6.261		230.464
2015-03-23	203.572	13.0	6.3	31.9			0.0	219.19479166666667	2.4	191.66666666666663			187.384	3.673		200.886
2015-03-22	200.592	22.5	0.8	0.8			0.0	208.678125	7.2	183.40833333333333			143.261	3.673		188.94
2015-03-21	200.592	0.0	2.6	1.9			0.0	219.22395833333331	0.2	193.575			148.897	3.673		202.604
2015-03-20	206.569	0.0	0.0	0.0			0.0	217.45625	2.4	215.44583333333333			164.03	3.806		226.944
2015-03-19	243.788	0.0	0.0	0.0			0.0	211.265625	0.0	223.10416666666663			177.372	3.806		209.504
2015-03-18	283.272	0.0	0.0	0.0			0.0	265.6635416666667	0.0	281.87083333333334			206.853	3.806		258.991
2015-03-17	300.372	0.0	0.0	0.0			0.0	295.8739583333333	0.0	298.1041666666667			224.458	3.806		275.184
2015-03-16	328.506	0.0	0.0	0.0			0.0	318.1666666666667	0.0	339.1958333333333			251.404	3.806		326.16
2015-03-15	372.453	0.0	0.0	0.0			0.0	326.08229166666666	0.0	367.625			298.446	4.076		366.974
2015-03-14	218.718	0.0	0.0	0.0			0.0	348.07187500000003	0.0	300.8125			307.99	3.94		328.662
2015-03-13	256.702	0.0	0.0	0.0			0.0	223.76666666666665	0.0	238.0875			257.26	3.806		232.228
2015-03-12	218.718	0.0	0.0	0.0			0.0	273.68125000000003	0.0	272.40416666666664			205.527	4.076		248.219
2015-03-11	203.572	0.0	0.0	0.0			0.0	269.57604166666664	0.0	205.48333333333332			193.773	3.94		212.97
2015-03-10	259.969	0.0	0.0	0.0			0.0	217.64166666666665	0.0	232.61666666666667			164.03	3.806		223.435
2015-03-09	293.487	0.0	0.0	0.0			0.0	307.7197916666667	0.0	269.875			162.841	3.806		251.8
2015-03-08	353.891	0.0	0.0	0.0			0.0	336.3052083333333	0.0	324.0708333333333			177.372	3.873		277.543
2015-03-07	266.551	0.0	0.0	0.0			0.0	336.92604166666666	0.0	277.45			209.517	4.076		218.19
2015-03-06	253.45	0.0	0.0	0.0			0.0	335.7583333333333	0.0	242.3625			201.572	3.542		228.703
2015-03-05	206.569	21.7	0.0	12.4			0.0	334.175	0.0	223.875			189.927	3.608		211.236
2015-03-04	212.611	4.4	0.0	19.1			0.0	334.0614583333333	0.0	174.48333333333335			191.205	3.608		173.794
2015-03-03	231.125	0.0	0.0	0.0			0.0	337.15208333333334	0.0	237.4608695652174			192.487	4.917		230.464
2015-03-02	203.572	0.0	11.4	0.0			0.0	334.6020833333333	0.2	218.67083333333332			209.517	5.652		212.97
2015-03-01	185.941	1.3	0.0	0.0			0.0	335.17395833333336	11.6	186.725			168.824	5.652		192.339
2015-02-28	243.788	17.5	18.6	6.4			0.0	333.90625	20.0	252.1625			179.491	5.652		237.535
2015-02-27	191.752	25.5	0.0	15.6			0.0	335.8739583333333	0.0	195.8			159.427	4.076		195.749
2015-02-26	188.838	0.0	0.0	0.0			0.0	333.440625	0.0	180.71666666666667			147.929	3.94		192.339
2015-02-25	206.569	6.9	7.7	0.0			0.0	332.24583333333334	0.2	200.41666666666663			145.429	4.213		202.604
2015-02-24	191.752	1.6	10.3	0.0			0.0	334.409375	8.0	206.7875			139.266	4.351		206.048
2015-02-23	183.061	0.0	0.0	6.1			0.0	335.0614583333333	10.8	173.1833333333333			135.629	4.491		178.816
2015-02-22	194.682	0.0	0.0	0.0			0.0	330.55	0.0	207.65833333333333			317.679	4.351		233.995
2015-02-21	183.061	0.0	0.0	0.0					0.0	185.9			391.501	4.491		185.553
2015-02-20	197.629	0.0	0.0	0.0					0.0	188.1375			438.429	5.062		185.553
2015-02-19	209.581	0.0	0.0	0.0					0.0	200.925			474.72	5.803		199.171
2015-02-18	224.889	0.0	0.0	0.0					0.0	212.5625			514.625	6.573		212.97
2015-02-17	259.969	0.0	0.0	0.0					0.0	236.13333333333333			537.449	7.128		223.435
2015-02-16	317.845	0.0	0.0	0.0					0.0	285.62916666666666			553.704	7.371		272.833
2015-02-15	387.558	0.0	0.0	0.0					0.0	351.7166666666667			563.095	8.701		326.16
2015-02-14	542.46	0.0	0.0	0.0					0.0	484.7208333333333			560.74	10.813		436.775
2015-02-13	672.566	0.0	0.0	0.0					0.0	618.7458333333333			556.045	13.441		594.664
2015-02-12	735.68	0.0	0.0	0.0					0.0	698.2541666666666			233.743	13.055		682.98
2015-02-11	617.071	0.0	0.0	0.0					0.0	690.5666666666666			205.041	12.012		670.104
2015-02-10	633.529	0.0	1.0	6.2					0.4	633.1875			185.03	13.441		619.463
2015-02-09	462.328	8.2	6.4	11.1					0.6000000000000001	574.5124999999999			178.118	13.829		607.019
2015-02-08	293.487	14.4	3.0	0.8					6.8	289.20416666666665			176.751	13.151		262.601
2015-02-07	263.252	50.0	11.2	14.1					7.2	244.90416666666667			179.491	13.634		230.464
2015-02-06	156.854	8.0	15.4	15.8					14.8	162.06666666666666			180.868	11.732		172.126
2015-02-05	152.536	14.4	26.9	0.0					27.4	126.75			156.837	7.371		129.918
2015-02-04	143.978	0.0	0.0	15.8					7.8	122.3157894736842			144.186	2.603		126.769
2015-02-03	143.978	0.0	0.0	0.0					0.0	127.0875			128.492	2.368		133.082
2015-02-02	141.855	0.0	0.0	0.0					0.0	131.51666666666668			128.492	2.426		133.082
2015-02-01	146.108	0.0	0.0	0.0					0.0	127.65			130.851	2.426		133.082
2015-01-31	180.198	0.0	0.0	0.0					0.0	150.67083333333332			133.23	2.484		133.082
2015-01-30	161.197	0.0	0.0	0.0					0.0	143.89166666666668			128.492	2.723		149.114
2015-01-29	166.138	0.0	0.0	0.0					0.0	152.90833333333333			134.427	2.723		155.624
2015-01-28	141.855	0.0	0.0	0.0					0.0	156.47916666666666			136.837	2.723		168.8
2015-01-27	143.978	0.0	0.0	0.0					0.0	164.56666666666666			139.266	2.723		172.126
2015-01-26	141.855	0.0	0.0	0.0					0.0	133.82500000000002			139.266	2.663		139.453
