ds	y	chuva1	chuva2	chuva3	chuva4	vazao1	chuva5	vazao2	chuva6	vazao3	vazao4	vazao5
2015-09-03	171.165	0.0	0.0	0.0			0.0	138.32500000000002	0.0	5.287		13.3439
2015-09-02	154.357	0.0	0.0	0.0			0.0	140.5	0.0	5.287		13.3439
2015-09-01	144.082	0.0	0.0	0.0			0.0	128.13125	0.0	5.519		13.633
2015-08-31	148.762	0.0	0.0	0.0			0.0	125.2		5.442		14.521
2015-08-30	148.762	0.0	0.0	0.0			0.0	125.1		5.519		14.521
2015-08-29	154.433	0.0	0.0	0.9			0.0	125.1		5.442		15.1304
2015-08-28	169.864	0.0	0.0	0.0			0.0	139.00625		5.822		14.521
2015-08-27	139.452	0.0	0.0	0.0			0.0	128.5875		5.747		14.8239
2015-08-26	145.016	0.0	0.0	0.0			0.0	115.76875		5.747		14.8239
2015-08-25	173.79	0.0	0.0	0.0			0.0	135.4625		5.822		16.3912
2015-08-24	173.79	0.0	0.0	0.0			0.0	148.1375		5.897		16.3912
2015-08-23	173.79	0.0	0.0	0.0			0.0	141.58125		6.119		17.7087
2015-08-22	171.823	0.0	0.0	0.0			0.0	140.7		6.119		17.0429
2015-08-21	165.965	0.0	0.0	0.0			0.0	140.7		6.045		16.3912
2015-08-20	596.352	0.0	0.0	0.0			0.0	140.7		5.971		18.0469
2015-08-19		0.0	0.7	0.0			0.0	140.7		6.266		16.0707
2015-08-18		3.5	1.8	4.0			0.0	140.7		6.045		17.0429
2015-08-17		0.0	0.0	0.0			0.0	140.7		6.119		18.0469
2015-08-16		0.0	0.0	0.0			0.0	140.7		6.266		17.7087
2015-08-15		0.0	0.4	0.0			0.0	140.7		6.266		16.3912
2015-08-14		0.0	0.0	0.7			0.0	140.7		6.193		16.7153
2015-08-13		0.0	0.0	0.0			0.0	140.75		6.193		17.374
2015-08-12		0.0	0.0	0.0			0.0	140.71176470588236		6.339		17.0429
2015-08-11		0.0	0.0	0.0			0.0	145.46875		6.119		18.0469
2015-08-10		0.0	0.0	0.0			0.0	151.66470588235293		6.193		17.374
2015-08-09		0.0	0.0	0.0			0.0	151.61875		6.412		17.374
2015-08-08		0.0	0.0	0.0			0.0	151.6		6.339		18.3887
2015-08-07		0.0	0.0	0.0			0.0	147.6625		6.412		19.4357
2015-08-06		0.0	0.0	0.0			0.0	144.6		6.556		19.0831
2015-08-05		0.0	0.0	0.0			0.0	137.00555555555556		6.628		19.7919
2015-08-04		0.0	0.0	0.0			0.0	159.5		6.912		20.1517
2015-08-03		0.0	0.0	0.0			0.0	154.825		7.053		20.8822
2015-08-02		0.0	0.0	0.0			0.0	143.475		7.262		23.161
2015-08-01		0.0	0.0	0.0			0.0	133.45		7.4		22.3868
2015-07-31		0.0	0.0	0.0			0.0	122.23529411764706		7.262		22.3868
2015-07-30		0.0	0.0	0.0			0.0	130.68947368421055		7.262		22.3868
2015-07-29		0.0	0.0	0.0			0.0	125.1125		7.262		21.2529
2015-07-28		0.0	0.0	0.0			0.0	131.8		7.331		23.161
2015-07-27		0.0	0.0	0.0			0.0	135.66875		7.469		22.3868
2015-07-26		0.0	0.0	0.0			0.0	142.78125		7.469		22.3868
2015-07-25		0.0	0.0	0.0			0.0	138.1		7.688		22.0052
2015-07-24		0.0	0.0	0.0			0.0	132.51875		7.688		22.3868
2015-07-23		0.0	0.0	0.0			0.0	124.85454545454546		7.579		23.161
2015-07-22		1.8	0.0	0.0			0.0	132.54117647058823		7.579		21.6272
2015-07-21		0.0	3.0	0.0			0.0	165.40625		7.4		23.5537
2015-07-20		0.0	0.0	0.0			0.0	169.63125		7.469		23.95
2015-07-19		0.0	0.0	0.0			0.0	170.44375		7.469		23.5537
2015-07-18		0.0	0.0	0.0			0.0	172.24375		7.4		25.1612
2015-07-17		0.0	1.9	0.0			0.0	162.65625		7.579		23.95
2015-07-16		2.1	0.3	0.9			0.0	162.975		7.798		23.95
2015-07-15		0.8	0.0	0.0			0.0	144.94117647058823		7.688		23.95
2015-07-14		0.0	0.0	0.0			0.0	183.44117647058823		7.909		24.35
2015-07-13		0.0	0.0	0.0			0.0	183.4625		8.021		24.7537
2015-07-12		0.0	0.0	0.0			0.0	160.45882352941177		8.134		25.5723
2015-07-11		0.0	0.0	0.0			0.0	164.59375		8.134		25.1612
2015-07-10		0.0	0.0	0.0			0.0	175.58125		8.134		24.7537
2015-07-09		0.0	0.0	0.0			0.0	170.3235294117647		7.798		23.95
2015-07-08		0.0	0.0	0.0			0.0	165.95624999999998		8.021		23.95
2015-07-07		0.0	0.0	0.0			0.0	189.54705882352943		8.595		25.1612
2015-07-06		0.0	0.0	0.0			0.0	183.03333333333333		8.712		24.35
2015-07-05		0.0	0.0	0.0			0.0	181.18421052631575		8.478		25.5723
2015-07-04		0.0	0.0	0.0			0.0	174.28125		8.712		25.5723
2015-07-03		0.0	0.0	0.0			0.0	184.14117647058825		8.83		25.1612
2015-07-02		0.0	0.0	0.0			0.0	183.76666666666668		8.478		28.9959
2015-07-01		0.0	0.0	0.0			0.0	183.71666666666667		8.595		28.9959
2015-06-30		0.0	0.0	0.0			0.0	198.4		8.595		29.4407
2015-06-29		0.0	0.0	0.0			0.0	184.8375		9.312		29.8894
2015-06-28		0.0	0.0	0.0			0.0	182.6705882352941		9.683		30.798
2015-06-27		1.5	0.0	0.5			0.0	182.9125		9.559		30.798
2015-06-26		0.0	0.0	0.0			0.0	182.8875		9.312		30.798
2015-06-25		0.0	0.0	0.0			0.0	183.65625		9.683		30.798
2015-06-24		0.0	0.0	0.0			0.0	174.66		9.559		30.798
2015-06-23		0.0	0.0	0.0			0.0	193.70625		9.559		30.798
2015-06-22		0.0	1.5	0.4			0.0	184.35		9.559		31.7219
2015-06-21		0.0	0.7	0.0			0.0	183.9875		9.809		31.258
2015-06-20		0.5	0.0	0.5			0.0	183.7		9.809		31.7219
2015-06-19		0.0	0.0	0.0			0.0	193.075		9.683		30.3418
2015-06-18		0.0	0.0	0.0			0.0	184.54375		9.559		30.3418
2015-06-17		0.0	0.0	0.0			0.0	189.3375		9.559		31.7219
2015-06-16		0.0	0.0	0.0			0.0	202.61111111111111		9.559		28.5548
2015-06-15		0.0	0.0	0.0			0.0	197.61818181818185		9.935		28.5548
2015-06-14		0.0	0.0	0.0			0.0	199.9375		10.062		32.1895
2015-06-13		0.0	0.0	0.0			0.0	199.4294117647059		10.062		34.0983
2015-06-12		0.0	0.0	0.0			0.0	205.68125		10.45		34.0983
2015-06-11		0.0	0.0	0.0			0.0	215.3875		10.979		34.5851
2015-06-10		0.0	0.0	0.0			0.0	191.775		11.523		36.5709
2015-06-09		0.0	0.0	0.0			0.0	252.1705882352941		11.8		37.5871
2015-06-08		0.0	0.0	0.0			0.0	270.48125		12.367		37.5871
2015-06-07		0.0	0.0	0.0			0.0	212.0058823529412		12.983		41.8077
2015-06-06		0.0	0.0	0.0			0.0	259.90588235294115		13.944		44.0123
2015-06-05		0.0	0.0	0.0			0.0	229.79375		14.928		45.1383
2015-06-04		0.0	0.0	0.0			0.0	238.65		14.762		51.0077
2015-06-03		1.3	0.0	0.0			0.0	236.45		15.094		51.6167
2015-06-02		0.0	0.0	0.3						18.011		59.9029
2015-06-01		0.0	0.0	0.0						21.656		45.7073
2015-05-31		0.0	0.0	0.0						15.428		41.2664
2015-05-30		0.0	8.4	7.8						12.224		37.5871
2015-05-29		0.0	0.0	0.0						10.979		35.0758
2015-05-28		0.5	0.0	0.9						11.113		34.5851
2015-05-27		0.0	0.0	0.0						11.113		34.0983
2015-05-26		0.0	0.0	0.0						11.523		37.0771
2015-05-25		0.0	0.0	0.0						11.8		38.101
2015-05-24		0.0	0.0	0.0						12.667		37.5871
2015-05-23		0.0	0.0	0.0						12.825		37.5871
2015-05-22		0.0	0.0	0.0						12.224		41.2664
2015-05-21		0.0	1.5	0.0						12.224		37.0771
2015-05-20		0.0	0.0	0.0						12.367		40.729
2015-05-19		0.0	0.0	0.0						12.667		40.1956
2015-05-18		1.3	12.7	2.3						12.983		40.729
2015-05-17		0.0	1.0	0.0						13.46		37.5871
2015-05-16		0.0	0.0	0.0						13.944		44.5733
2015-05-15		0.0	0.5	0.0						15.094		44.5733
2015-05-14		0.0	0.0	0.0						16.274		47.4381
2015-05-13		0.0	0.0	0.0						17.484		51.0077
2015-05-12		2.7	3.0	4.3						19.805		59.241
2015-05-11		0.0	0.0	0.0						23.367		68.8826
2015-05-10		0.0	0.0	0.0						31.48		83.2776
2015-05-09		0.0	0.0	0.0						41.828		93.5249
2015-05-08		4.6	2.7	9.0						37.305		77.7969
2015-05-07		9.5	6.1	6.1						26.515		57.28
2015-05-06		8.7	23.8	24.2						15.596		39.6661
2015-05-05		0.0	0.0	0.0						11.8		36.0687
2015-05-04		0.0	0.0	0.0						12.51		38.101
2015-05-03		0.0	0.0	0.0						12.51		37.0771
2015-05-02		0.0	0.0	0.0						12.825		41.8077
2015-05-01		0.0	0.0	2.5						13.141		39.6661
2015-04-30		0.0	0.0	0.0						13.141		49.8018
2015-04-29		0.0	0.0	0.0						14.106		44.5733
2015-04-28		0.0	0.7	0.0						15.094		51.6167
2015-04-27		0.0	0.0	0.0						16.274		61.239
2015-04-26		2.9	0.0	0.0						20.539		72.5234
2015-04-25		0.0	0.0	0.0						27.934		77.0309
2015-04-24		18.2	14.8	4.7						18.365		51.0077
2015-04-23		0.0	26.4	12.4						9.19		28.9959
2015-04-22		0.0	0.0	0.0						8.134		25.5723
2015-04-21		0.0	0.0	0.0						8.363		26.4057
2015-04-20		0.0	0.0	0.0						8.83		25.1612
2015-04-19		0.0	0.0	0.0						9.19		25.5723
2015-04-18		0.0	10.2	0.0						9.435		25.5723
2015-04-17		0.0	0.0	0.0						8.021		24.35
2015-04-16		0.0	0.0	0.0						8.363		25.9871
2015-04-15		0.0	0.0	0.0						8.363		28.1175
2015-04-14		0.0	0.0	0.0						8.949		25.1612
2015-04-13		0.0	0.0	0.0						9.069		28.9959
2015-04-12		0.0	0.0	0.0						9.312		28.1175
2015-04-11		0.0	0.0	0.0						9.435		30.3418
2015-04-10		0.0	0.0	0.0						9.435		30.798
2015-04-09		0.0	0.0	0.0						9.935		32.1895
2015-04-08		0.0	0.0	0.0						10.58		34.5851
2015-04-07		0.0	0.0	0.0						11.661		36.0687
2015-04-06		0.0	0.0	0.0						12.825		41.8077
2015-04-05		0.0	0.0	0.0						14.762		46.2802
2015-04-04		0.0	1.5	3.5						16.617		59.9029
2015-04-03		6.7	1.1	3.2						13.621		77.0309
2015-04-02		24.7	59.0	34.2						11.8		40.729
2015-04-01		0.0	0.0	0.0						10.19		30.798
2015-03-31		0.0	0.0	0.0						10.979		32.661
2015-03-30		0.0	0.0	0.0						11.8		36.0687
2015-03-29		0.0	0.0	0.0						13.141		40.729
2015-03-28		0.0	0.0	0.0						15.428		44.5733
2015-03-27		0.0	0.0	0.0						18.722		51.0077
2015-03-26		0.0	0.0	0.0						24.532		54.0932
2015-03-25		0.0	0.0	0.6						22.792		54.0932
2015-03-24		2.3	7.4	4.6						19.442		46.8572
2015-03-23		8.3	10.3	22.1						10.319		27.2541
2015-03-22		0.0	0.0	2.2						8.83		23.161
2015-03-21		0.0	0.0	0.0						8.595		24.35
2015-03-20		0.0	0.0	22.8						8.712		24.7537
2015-03-19		0.0	0.0	0.0						8.83		25.9871
2015-03-18		0.0	0.0	0.0						8.83		25.9871
2015-03-17		0.0	0.0	0.0						9.069		29.4407
2015-03-16		0.0	0.0	0.0						9.435		27.6839
2015-03-15		0.0	0.0	0.0						9.935		30.798
2015-03-14		0.0	0.0	0.0						10.45		31.258
2015-03-13		0.0	0.0	0.0						10.979		33.6154
2015-03-12		0.0	0.0	0.0						11.523		35.5703
2015-03-11		0.0	0.0	0.0						12.082		35.5703
2015-03-10		0.0	0.0	0.0						12.51		39.6661
2015-03-09		0.0	0.0	0.0						13.782		42.3529
2015-03-08		0.0	0.0	0.0						15.428		44.5733
2015-03-07		0.0	0.0	0.0						17.659		52.8469
2015-03-06		0.0	0.0	0.0						17.659		55.3557
2015-03-05		0.5	1.8	24.2						18.365		54.7224
2015-03-04		3.2	21.5	0.0						21.844		54.7224
2015-03-03		0.0	19.4	0.0						27.526		56.6345
2015-03-02		0.0	0.0	0.4						30.003		53.468
2015-03-01		3.3	0.5	24.2						20.724		52.2298
2015-02-28		5.8	10.1	12.5						21.095		52.2298
2015-02-27		44.9	14.0	34.4						16.104		36.5709
2015-02-26		0.0	0.0	0.0						11.249		30.798
2015-02-25		3.4	0.0	0.0						10.19		30.798
2015-02-24		0.0	0.0	0.0						10.845		32.661
2015-02-23		0.0	1.5	0.0						11.523		31.7219
2015-02-22		0.0	0.0	0.0						11.8		31.7219
2015-02-21		0.0	0.0	0.0						12.825		36.0687
2015-02-20		0.0	0.0	0.0						13.141		36.5709
2015-02-19		0.0	0.0	0.0						14.433		40.729
2015-02-18		0.6	0.0	0.0						15.428		38.101
2015-02-17		0.0	0.0	0.0						17.135		49.8018
2015-02-16		0.0	0.0	0.0						18.901		48.6119
2015-02-15		0.0	0.0	0.0						21.468		62.5915
2015-02-14		0.0	0.0	0.0						25.517		72.5234
2015-02-13		0.0	0.0	0.0						31.267		103.165
2015-02-12		0.0	0.0	0.0						42.103		120.795
2015-02-11		0.0	0.0	0.0						61.237		140.715
2015-02-10		0.3	9.8	0.0						91.316		168.846
2015-02-09		5.6	5.5	2.3						113.256		173.215
2015-02-08		3.8	23.4	4.4						61.983		73.2641
2015-02-07		40.3	56.0	26.8						14.269		49.8018
2015-02-06		16.9	6.8	10.5						6.941		32.661
2015-02-05		39.8	21.6	42.2						5.666		20.8822
2015-02-04		0.0	0.0	0.0						5.127		14.8239
2015-02-03		0.0	0.0	0.0						5.127		14.2215
2015-02-02		0.0	0.0	0.0						5.393		15.4403
2015-02-01		0.0	0.0	0.0						5.393		14.2215
2015-01-31		0.0	0.0	0.0						5.666		16.0707
2015-01-30		0.0	0.0	0.0						5.666		14.521
2015-01-29		0.0	0.0	0.0						5.853		13.3439
2015-01-28		0.0	0.0	0.0						6.139		15.1304
2015-01-27		0.0	0.0	0.0						6.334		20.1517
2015-01-26		0.0	0.0	0.0						6.533		19.0831
2015-01-25		0.0	0.0	0.0						6.236		19.7919
2015-01-24		0.0	0.0	0.0						6.533		20.5151
2015-01-23		0.0	0.0	0.0						6.634		20.5151
2015-01-22		0.0	0.0	0.0						6.941		20.8822
2015-01-21		0.0	0.0	0.0						7.15		21.6272
2015-01-20		0.0	0.0	0.0						7.579		21.6272
2015-01-19		0.0	0.0	0.0						7.688		24.35
2015-01-18		0.0	0.0	0.0						8.363		26.4057
2015-01-17		0.0	0.0	0.0						8.595		27.2541
2015-01-16		0.0	0.0	0.0						8.83		24.35
2015-01-15		0.0	0.0	0.0						9.19		24.7537
2015-01-14		0.0	0.0	0.0						9.683		25.1612
2015-01-13		0.0	0.0	0.0						10.062		29.8894
2015-01-12		0.0	0.0	0.0						10.712		32.1895
2015-01-11		0.0	0.0	0.0						10.845		34.0983
2015-01-10		0.0	0.0	0.0						11.113		34.5851
2015-01-09		0.0	0.0	0.0						11.385		36.0687
2015-01-08		0.0	0.0	0.0						12.224		40.729
2015-01-07		0.0	0.0	0.0						13.46		38.6188
2015-01-06		0.0	0.0	0.0						14.597		37.5871
2015-01-05		0.0	0.0	0.0						14.106		38.6188
2015-01-04		0.0	0.0	0.0						13.141		38.6188
2015-01-03		0.0	0.0	0.0						13.782		38.6188
2015-01-02		0.0	0.0	0.0						14.269		42.9021
2015-01-01		0.0	0.0	0.0						15.428		44.5733
2014-12-31	312.673	0.0	0.0	0.0						15.765		42.8983
2014-12-30	335.872	0.0	0.0	0.0						17.135		50.3599
2014-12-29	340.59	0.0	0.0	0.0						18.543		47.808
2014-12-28	359.721	0.0	0.0	0.0						19.261		52.9765
2014-12-27	384.211	0.0	0.0	0.0						20.724		59.7999
2014-12-26	379.263	0.0	0.0	0.0						25.319		67.0254
2014-12-25	394.185	0.0	0.0	0.0						28.139		70.0279
2014-12-24	394.185	0.0	0.0	0.0						28.549		71.5532
2014-12-23	404.26	0.0	0.0	0.0						29.377		74.6518
2014-12-22	450.829	4.0	3.7	0.0						31.055		73.0945
2014-12-21	510.434	7.0	0.0	1.1						28.962		73.0945
2014-12-20	572.926	0.0	0.0	0.0						33.298		82.6779
2014-12-19	712.619	0.0	0.0	0.0						41.01		113.123
2014-12-18	843.674	0.0	0.0	0.0						63.868		185.051
2014-12-17	870.925	0.0	0.0	0.0						48.228		218.95
2014-12-16	706.297	3.5	1.7	0.2						49.562		238.247
2014-12-15	429.884	67.0	88.0	74.2						27.73		136.648
2014-12-14	335.872	11.3	7.4	2.0						15.094		42.8983
2014-12-13	374.339	0.0	0.0	0.0						15.765		45.3207
2014-12-12	394.185	0.0	0.0	0.0						17.835		45.3207
2014-12-11	445.556	0.0	0.0	0.0						18.901		49.0759
2014-12-10	572.926	0.0	0.0	0.0						18.543		55.6575
2014-12-09	429.884	0.0	1.1	3.2						21.095		57.0222
2014-12-08	389.186	0.0	0.0	0.0						22.221		50.3599
2014-12-07	409.335	9.7	4.2	0.0						22.221		47.808
2014-12-06	461.448	1.2	1.8	0.6						21.095		54.3089
2014-12-05	590.461	0.0	0.0	0.0						22.221		57.0222
2014-12-04	608.204	0.0	0.0	0.0						25.319		70.0279
2014-12-03	632.183	0.0	0.0	0.0						29.794		115.661
2014-12-02	770.512	7.2	0.0	0.0						38.345		139.355
2014-12-01	515.997	0.0	6.1	6.2						66.941		126.005
2014-11-30	399.21	0.0	0.0	0.0						36.281		62.642
2014-11-29	399.21	23.2	21.2	26.1						26.918		64.0871
2014-11-28	345.334	0.0	0.0	0.0						26.918		55.6575
2014-11-27	359.721	0.0	0.0	0.0						33.786		57.0222
2014-11-26	331.18	0.0	0.6	0.0						29.794		50.3599
2014-11-25	290.136	23.9	26.2	26.2						14.762		40.5407
2014-11-24	294.59	0.0	0.0	0.0						12.825		36.0205
2014-11-23	317.26	0.0	0.0	0.0						13.141		37.1261
2014-11-22	345.334	0.0	0.0	0.0						14.433		38.248
2014-11-21	369.441	0.0	0.0	0.0						16.445		47.808
2014-11-20	450.829	0.0	0.0	0.0						18.188		52.9765
2014-11-19	472.165	0.0	0.0	0.0						22.221		65.5482
2014-11-18	472.165	0.0	0.0	0.0						27.323		120.795
2014-11-17	477.56	0.0	0.0	0.0						44.334		142.079
2014-11-16	488.422	0.0	0.9	1.2						94.047		158.801
2014-11-15	404.26	10.0	19.8	16.2						74.112		76.2251
2014-11-14	340.59	1.0	1.6	11.2						16.445		55.6575
2014-11-13	285.709	0.0	0.0	0.0						18.543		58.403
2014-11-12	281.309	3.0	0.0	0.0						22.221		45.3207
2014-11-11	285.709	0.0	2.5	0.0						15.094		36.0205
2014-11-10	259.714	17.0	11.6	12.6						9.559		25.8622
2014-11-09	259.714	0.0	0.0	0.0						8.363		24.0273
2014-11-08	259.714	0.0	0.0	0.0						8.595		27.7629
2014-11-07	263.978	0.0	0.0	0.0						9.069		24.9366
2014-11-06	281.309	0.0	0.0	0.0						9.559		32.8013
2014-11-05	335.872	0.0	0.0	0.0						10.845		36.0205
2014-11-04	272.589	0.0	0.0	0.0						12.51		46.5563
2014-11-03	359.721	0.0	0.0	0.0						12.825		36.0205
2014-11-02	312.673	0.3	0.0	0.0						14.433		38.248
2014-11-01	290.136	0.0	0.3	0.0						15.094		40.5407
2014-10-31	321.874	10.0	0.0	0.0						15.765		55.6575
2014-10-30	263.978	0.0	0.5	2.0						20.724		70.0279
2014-10-29	251.268	3.7	4.0	3.5						22.221		71.5532
2014-10-28	234.709	17.8	17.8	10.7						11.661		24.9366
2014-10-27	242.933	0.0	4.0	3.1						7.909		22.2582
2014-10-26	238.807	0.0	0.0	0.0						7.909		22.2582
2014-10-25	238.807	0.0	0.0	0.0						8.134		24.0273
2014-10-24	238.807	0.0	0.0	0.0						9.312		30.7369
2014-10-23	238.807	0.0	0.0	0.0						10.319		36.0205
2014-10-22	222.584	0.0	12.5	0.0						11.113		39.3862
2014-10-21	226.597	0.0	33.0	3.5						11.941		21.3984
2014-10-20	218.599	3.7	0.0	0.5						6.838		18.918
2014-10-19	222.584	0.0	0.0	0.0						7.045		17.3473
2014-10-18	226.597	0.0	0.0	0.0						7.045		19.7283
2014-10-17	222.584	0.0	0.0	0.0						7.256		20.5551
2014-10-16	226.597	0.0	0.0	0.0						7.47		20.5551
2014-10-15	226.597	0.0	0.0	0.0						7.688		20.5551
2014-10-14	230.639	0.0	0.0	0.0						7.909		19.7283
2014-10-13	234.709	0.0	0.0	0.0						7.909		24.0273
2014-10-12	234.709	0.0	0.0	0.0						8.134		22.2582
2014-10-11	234.709	0.0	0.0	0.0						8.134		25.8622
2014-10-10	234.709	0.0	0.0	0.0						8.363		22.2582
2014-10-09	230.639	0.0	0.0	0.0						8.363		22.2582
2014-10-08	234.709	0.0	0.0	0.0						8.363		24.9366
2014-10-07	238.807	0.0	0.0	0.0						8.83		24.0273
2014-10-06	251.268	0.0	0.0	0.0						9.559		29.7292
2014-10-05	251.268	0.0	0.0	0.0						11.385		36.0205
2014-10-04	238.807	0.0	0.0	0.0						11.661		37.1261
2014-10-03	234.709	0.0	0.0	0.0						10.319		39.3862
2014-10-02	230.639	0.0	4.2	0.0						8.363		30.7369
2014-10-01	226.597	0.0	0.0	0.0						7.909		24.9366
2014-09-30	238.807	0.0	0.0	0.0						7.909		24.0273
2014-09-29	230.639	0.0	0.0	0.0						7.909		22.2582
2014-09-28	234.709	0.0	0.0	0.0						7.909		22.2582
2014-09-27	238.807	0.0	0.0	0.0						7.909		22.2582
2014-09-26	251.268	0.0	0.0	0.0						8.134		24.0273
2014-09-25	255.477	0.0	0.0	0.0						8.363		24.9366
2014-09-24	255.477	0.0	0.0	0.0						8.83		27.7629
2014-09-23	259.714	0.0	0.0	0.0						8.83		30.7369
2014-09-22	255.477	0.0	7.6	30.2						9.312		30.7369
2014-09-21	234.709	0.0	0.0	0.0						8.83		24.0273
2014-09-20	251.268	0.0	0.0	0.0						8.595		26.8044
2014-09-19	247.087	0.0	0.0	0.0						8.595		31.7609
2014-09-18	247.087	0.0	0.0	0.0						8.595		24.0273
2014-09-17	255.477	0.0	0.0	0.0						9.069		25.8622
2014-09-16	259.714	0.0	0.0	0.0						9.809		24.9366
2014-09-15	255.477	0.0	0.0	0.0						9.312		27.7629
2014-09-14	259.714	14.0	0.0	0.0						9.809		27.7629
2014-09-13	259.714	0.0	0.0	0.0						9.809		29.7292
2014-09-12	259.714	0.0	0.0	0.0						9.809		29.7292
2014-09-11	259.714	0.0	0.0	0.0						9.809		30.7369
2014-09-10	263.978	0.0	0.0	0.0						9.809		31.7609
2014-09-09	259.714	0.0	0.0	0.0						9.809		31.7609
2014-09-08	259.714	0.0	0.0	0.0						10.845		31.7609
2014-09-07	259.714	0.0	0.0	0.0						10.58		31.7609
2014-09-06	263.978	0.0	0.0	0.0						10.58		30.7369
2014-09-05	263.978	0.0	0.0	0.0						11.113		31.7609
2014-09-04	268.27	0.0	1.2	0.0						10.845		34.9311
2014-09-03	268.27	0.0	0.0	0.0						11.385		33.8581
2014-09-02	259.714	0.0	0.0	0.0						11.113		33.8581
2014-09-01	255.477	0.0	0.0	0.0						11.113		33.8581
2014-08-31	259.714	0.0	0.0	0.0						10.845		27.7629
2014-08-30	263.978	0.0	0.0	0.0						10.319		32.8013
2014-08-29	263.978	0.0	1.0	0.4						10.58		33.8581
2014-08-28	263.978	0.0	0.0	0.0						10.58		33.8581
2014-08-27	259.714	0.0	0.0	0.0						10.58		33.8581
2014-08-26	268.27	0.0	0.0	0.0						11.385		36.0205
2014-08-25	272.589	0.0	0.0	0.0						11.385		38.248
2014-08-24	276.935	0.0	0.0	0.0						11.661		40.5407
2014-08-23	299.071	0.0	0.0	0.0						12.224		38.248
2014-08-22	276.935	0.0	0.0	0.0						13.782		40.5407
2014-08-21	276.935	0.0	0.0	0.0						15.765		44.1014
2014-08-20	272.589	0.0	0.0	0.0						12.825		38.248
2014-08-19	281.309	0.0	0.0	0.0						11.661		39.3862
2014-08-18	299.071	0.0	0.3	0.0						11.385		40.5407
2014-08-17	281.309	9.0	2.9	3.3						11.113		36.0205
2014-08-16	276.935	4.9	0.0	0.0						11.385		33.8581
2014-08-15	272.589	0.0	0.0	0.0						11.385		36.0205
2014-08-14	272.589	0.0	0.0	0.0						11.385		38.248
2014-08-13	285.709	0.0	0.0	0.0						11.661		34.9311
2014-08-12	272.589	0.0	0.0	0.0						11.385		34.9311
2014-08-11	290.136	0.0	0.0	0.0						11.385		36.0205
2014-08-10	272.589	0.0	0.0	0.0						11.661		38.248
2014-08-09	281.309	0.0	0.0	0.0						11.661		39.3862
2014-08-08	276.935	0.0	0.0	0.0						12.224		31.7609
2014-08-07	285.709	0.0	0.0	0.0						13.141		36.0205
2014-08-06	308.113	0.0	0.0	0.0						12.825		41.7113
2014-08-05	299.071	0.0	0.0	0.0						13.782		42.8983
2014-08-04	299.071	0.0	0.0	0.0						14.106		44.1014
2014-08-03	299.071	0.0	0.0	0.0						14.433		50.3599
2014-08-02	294.59	0.0	0.0	0.0						14.762		45.3207
2014-08-01	290.136	0.0	0.0	0.0						15.765		50.3599
2014-07-31	299.071	0.0	0.0	0.0						18.188		52.9765
2014-07-30	290.136	0.0	0.0	0.0						19.623		58.403
2014-07-29	290.136	0.0	0.0	7.0						20.724		57.0222
2014-07-28	285.709	0.0	5.5	2.8						19.261		64.0871
2014-07-27	268.27	49.7	23.0	42.0						16.789		47.808
2014-07-26	268.27	0.0	0.0	0.0						12.51		36.0205
2014-07-25	268.27	0.0	0.0	0.0						12.51		38.248
2014-07-24	268.27	0.0	0.7	0.0						12.51		40.5407
2014-07-23	268.27	0.0	0.0	0.0						12.51		40.5407
2014-07-22	268.27	0.0	0.0	0.0						12.51		38.248
2014-07-21	268.27	0.0	0.0	0.0						12.825		38.248
2014-07-20	268.27	0.0	0.0	0.0						12.51		36.0205
2014-07-19	281.309	0.0	0.0	0.0						13.141		40.5407
2014-07-18	276.935	0.0	0.0	0.0						13.141		44.1014
2014-07-17	281.309	0.0	0.0	0.0						13.141		42.8983
2014-07-16	281.309	0.0	0.0	0.0						13.46		46.5563
2014-07-15	285.709	0.0	0.0	0.0						13.782		44.1014
2014-07-14	285.709	0.0	0.0	0.0						14.433		42.8983
2014-07-13	285.709	0.4	0.0	0.0						15.094		42.8983
2014-07-12	290.136	0.0	0.0	0.0						15.765		42.8983
2014-07-11	294.59	0.0	0.0	0.0						15.765		42.8983
2014-07-10	290.136	0.0	0.3	0.0						14.762		50.3599
2014-07-09	303.579	0.0	0.0	0.0						14.106		45.3207
2014-07-08	290.136	2.0	0.0	3.2						14.106		42.8983
2014-07-07	290.136	0.0	0.8	0.0						14.106		40.5407
2014-07-06	294.59	0.0	0.0	0.6						14.106		42.8983
2014-07-05	290.136	1.0	0.0	0.0						14.106		42.8983
2014-07-04	290.136	0.0	0.0	0.0						14.762		50.3599
2014-07-03	290.136	0.0	0.0	0.0						15.765		45.3207
2014-07-02	299.071	0.0	0.0	0.0						16.445		45.3207
2014-07-01	290.136	0.0	0.0	0.0						15.765		45.3207
2014-06-30	294.59	4.7	12.6	5.2						14.762		44.1014
2014-06-29	303.579	0.0	0.0	0.0						14.106		40.5407
2014-06-28	294.59	0.0	0.0	0.0						14.106		41.7113
2014-06-27	285.709	0.0	0.0	0.0						13.782		40.5407
2014-06-26	303.579	0.0	0.0	0.0						13.782		40.5407
2014-06-25	299.071	0.0	0.0	0.0						13.782		42.8983
2014-06-24	299.071	0.0	0.0	0.0						14.433		44.1014
2014-06-23	303.579	0.0	0.0	0.0						13.782		42.8983
2014-06-22	299.071	0.0	0.0	0.0						13.782		42.8983
