Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02244039


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2244039;1;01/12/2019;1;71,1;377,1;27;31;1;1;1;;0;18,0;1,9;3,3;0,5;0,6;4,2;0,3;0,2;0,5;6,2;24,3;19,8;23,3;63,1;0,1;0,1;0,1;3,1;4,2;27,7;28,8;0,1;0,6;24,4;29,7;6,2;71,1;10,5;3,3;0,1;0,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/11/2019;1;67,3;317,9;24;27;1;1;1;;0;52,4;12,4;0,0;0,0;0,0;0,2;23,7;8,5;4,6;0,2;0,1;25,5;9,8;9,7;18,5;5,3;0,6;6,4;12,3;5,6;21,0;0,8;15,0;67,3;5,1;0,3;0,2;2,9;8,6;0,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2244039;1;01/10/2019;1;47,5;166,3;8;27;1;1;1;;0;0,1;4,4;0,0;0,1;0,1;0,1;0,6;47,5;28,3;16,7;0,5;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,9;7,3;2,6;0,8;3,9;8,7;1,9;0,0;0,0;4,2;31,4;5,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/09/2019;1;31,6;120,8;2;25;1;1;1;;0;0,1;31,6;5,4;4,7;0,9;8,3;0,7;0,4;0,1;0,1;0,1;0,1;0,1;0,3;0,2;0,1;0,0;0,0;0,0;0,0;0,0;2,2;11,7;4,9;5,0;8,6;27,7;0,9;6,3;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2244039;1;01/08/2019;1;8,6;50,1;4;14;1;1;1;;0;0,0;0,0;6,0;8,6;4,3;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;6,6;0,0;0,0;0,0;0,0;6,6;4,0;2,7;6,7;0,1;0,1;0,1;0,0;0,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/07/2019;1;29,1;44,9;5;11;1;1;1;;0;0,1;0,1;0,1;0,1;29,1;12,9;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;2,1;0,1;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/06/2019;1;14,2;22,6;4;25;1;1;1;;0;0,1;0,6;0,1;14,2;0,8;0,2;0,6;0,2;0,1;0,1;0,1;0,2;0,1;0,1;0,0;0,1;0,1;0,0;0,1;0,1;3,9;0,3;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2244039;1;01/05/2019;1;53,0;200,9;13;30;1;1;1;;0;0,8;0,3;0,2;0,4;0,2;0,1;0,6;46,7;7,1;0,2;0,3;0,6;53,0;0,4;1,5;11,6;8,2;33,8;18,9;14,3;0,2;0,2;0,2;0,1;0,0;0,1;0,2;0,2;0,2;0,1;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/04/2019;1;95,7;224,5;24;28;1;1;1;;0;0,2;3,6;0,2;5,2;0,2;40,2;10,8;6,8;14,8;4,6;2,0;0,1;0,1;15,4;0,1;17,6;0,1;0,1;0,0;0,0;0,1;0,1;0,1;95,7;0,1;0,1;0,1;0,1;0,1;5,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2244039;1;01/03/2019;1;38,7;301,1;2;29;1;1;1;;0;16,8;38,7;0,8;21,5;3,8;0,0;27,7;5,2;0,2;0,3;7,3;18,1;0,9;0,3;13,5;23,7;22,2;12,2;0,2;0,0;0,6;5,4;23,5;11,1;0,5;0,2;0,1;1,0;14,3;22,2;8,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
