data,chuva,vazao,temp_max,temp_min,temp_med,evap
1980-12-03,"23,200","46,980","28,500","20,300","24,400","0,800"
1980-12-04,"4,400","42,020","32,700","21,600","27,150","1,900"
1980-12-05,"3,600","25,380","31,700","20,200","25,950","1,600"
1980-12-06,"3,400","22,480","29,900","19,100","24,500","2,400"
1980-12-07,38,"32,310",32,"18,500","25,250","1,900"
1980-12-08,"7,400","31,440","30,600","20,400","25,500","1,800"
1980-12-09,"0,200","25,920","32,100","19,300","25,700","1,700"
1980-12-10,"2,200","28,620","32,600","20,600","26,600","2,800"
1980-12-11,0,"22,220","33,700","20,400","27,050","1,900"
1980-12-12,"30,200","20,700","30,800","21,300","26,050","2,900"
1980-12-13,"18,200","20,450","30,500","21,500",26,"2,200"
1980-12-14,"30,400","48,240","28,700","20,500","24,600","1,600"
1980-12-15,"6,400","33,720","31,600","20,600","26,100","1,200"
1980-12-16,8,"31,150","32,300","22,200","27,250","1,500"
1980-12-17,0,"19,200","31,500","21,300","26,400","2,100"
1980-12-18,0,"16,470","32,400","19,400","25,900","3,700"
1980-12-19,0,"14,860","31,500","18,600","25,050","4,700"
1980-12-20,0,"13,710","31,900","18,100",25,"4,100"
1980-12-21,0,"13,480","32,400",20,"26,200","3,300"
1980-12-22,0,"12,790","33,600","21,600","27,600","3,600"
1980-12-23,0,"14,170","31,900","22,600","27,250","2,100"
1980-12-24,"0,600","12,560","31,600","21,600","26,600","5,700"
1980-12-25,0,"11,888","29,600","20,900","25,250","2,400"
1980-12-26,0,"13,940","31,300","19,600","25,450","1,400"
1980-12-27,"32,200","14,860","30,200","20,500","25,350","1,800"
1980-12-28,0,"13,710","30,600","19,600","25,100","2,100"
1980-12-29,"8,200","20,450","28,900","20,500","24,700","2,500"
1980-12-30,"27,200","32,020","28,100","19,500","23,800","0,800"
1980-12-31,"9,600","31,150","30,200",19,"24,600","1,100"
1981-01-01,"2,400","39,300","30,200","20,200","25,200","1,600"
1981-01-02,0,"31,730","28,300","20,100","24,200","1,400"
1981-01-03,0,"21,960","29,300","19,600","24,450","3,300"
1981-01-04,0,"17,200","33,700","19,900","26,800","1,700"
1981-01-05,0,"16,950","34,200","20,900","27,550","2,300"
1981-01-06,5,"22,480","32,700","19,500","26,100","2,900"
1981-01-07,0,"18,700","32,600","20,400","26,500","3,300"
1981-01-08,0,"12,560","33,800","21,200","27,500","2,700"
1981-01-09,6,"23,780","29,300","20,900","25,100","1,300"
1981-01-10,"51,200","48,560","27,800","19,600","23,700","2,200"
1981-01-11,"9,400","66,820","25,700","19,300","22,500","11,200"
1981-01-12,"21,800","41,400",,,,
1981-01-13,"7,600","33,440","28,600","20,500","24,550","1,500"
1981-01-14,0,"20,700","29,400","21,200","25,300","2,300"
1981-01-15,0,"16,470","30,200","20,500","25,350","3,200"
1981-01-16,"10,800","15,320",,,,
1981-01-17,0,"14,170","31,700","21,400","26,550","1,800"
1981-01-18,0,"12,100","32,500","21,500",27,"1,300"
1981-01-19,0,"10,616","31,900","20,100",26,"1,700"
1981-01-20,0,"9,574","31,700","18,900","25,300","2,900"
1981-01-21,0,"9,168","30,400","21,300","25,850","2,800"
1981-01-22,"21,200","15,550","24,900","20,300","22,600","1,800"
1981-01-23,"29,800","31,440","26,700","19,200","22,950","0,500"
1981-01-24,"0,200","26,190","28,600","20,100","24,350","1,500"
1981-01-25,"53,200","42,330","29,600","19,600","24,600","2,200"
1981-01-26,"7,200","38,700","28,900","20,200","24,550","1,500"
1981-01-27,0,"25,650","29,800","19,300","24,550","2,100"
1981-01-28,"5,600","20,700","30,300",18,"24,150","2,500"
1981-01-29,0,"16,010","31,600","19,300","25,450","2,300"
1981-01-30,0,"12,560","32,900","18,100","25,500","2,700"
1981-01-31,0,"13,710","31,600","19,200","25,400","2,300"
1981-02-01,0,"12,100","32,200","20,500","26,350","2,300"
1981-02-02,0,"10,404","31,300","19,200","25,250","3,100"
1981-02-03,0,"9,980","33,900","19,500","26,700","3,500"
1981-02-04,0,"9,574","34,200","21,900","28,050","3,300"
1981-02-05,0,"13,480","34,900","20,300","27,600","3,400"
1981-02-06,0,"15,090","32,900","21,600","27,250","2,300"
1981-02-07,"0,200","18,700","30,700","19,900","25,300","2,500"
1981-02-08,"1,800","19,450","31,700","20,800","26,250",2
1981-02-09,0,"18,450","30,900","20,900","25,900","1,600"
1981-02-10,"8,400","22,220","29,500","19,200","24,350","2,800"
1981-02-11,"9,200","24,300","30,500","18,200","24,350","1,600"
1981-02-12,0,"16,240",,,,
1981-02-13,0,"16,240","31,500","20,200","25,850","3,900"
1981-02-14,0,"14,400","30,700","19,500","25,100","1,500"
1981-02-15,0,"13,480","31,400","19,900","25,650","3,400"
1981-02-16,0,"13,250","30,900","20,400","25,650","2,800"
1981-02-17,0,"12,790","30,600","18,100","24,350","3,300"
1981-02-18,0,"12,790","31,200","20,600","25,900","3,700"
1981-02-19,0,"13,020","30,900","19,300","25,100","2,600"
1981-02-20,0,"12,560","31,100","19,600","25,350","2,800"
1981-02-21,"0,400","10,404","29,700","18,800","24,250","3,100"
1981-02-22,0,"12,330","27,900","19,600","23,750","2,900"
1981-02-23,"0,200","13,250","28,600","19,600","24,100","1,500"
1981-02-24,"0,600","12,330","30,700","18,600","24,650","2,200"
1981-02-25,0,"12,100","30,300","20,900","25,600","3,200"
1981-02-26,0,"12,330","29,300","19,900","24,600","2,800"
1981-02-27,0,"11,888","31,600","17,400","24,500","2,800"
1981-02-28,0,"11,252","31,400",18,"24,700","2,900"
1981-03-01,"1,200","11,040","33,900","17,100","25,500","2,500"
1981-03-02,0,"11,040","33,700","19,300","26,500","4,100"
1981-03-03,0,"11,676","34,600","17,300","25,950","3,500"
1981-03-04,0,"11,888","33,600","20,600","27,100",4
1981-03-05,"8,400","19,200","29,900","20,100",25,"3,100"
1981-03-06,"4,200","28,620","31,300","21,300","26,300","1,200"
1981-03-07,"7,800","28,350","29,700",21,"25,350","1,400"
1981-03-08,"9,800",23,"30,400","20,500","25,450","1,300"
1981-03-09,"12,400","19,450","29,800","21,900","25,850","1,200"
1981-03-10,"11,800","17,700","30,200","19,500","24,850","2,300"
1981-03-11,"1,600","38,100","31,500","20,500",26,"2,100"
1981-03-12,0,"46,050","32,500","21,300","26,900","1,300"
1981-03-13,0,"25,920","32,300","19,300","25,800","2,800"
1981-03-14,"0,200","18,450","31,700","21,600","26,650","3,700"
1981-03-15,0,"16,700","31,900","16,600","24,250","2,400"
1981-03-16,0,"14,400",34,"18,200","26,100","2,100"
1981-03-17,0,"13,940","31,900","20,500","26,200","3,100"
1981-03-18,"2,200","16,950","28,100","21,400","24,750","2,100"
1981-03-19,"21,400","18,950","29,600","20,900","25,250","1,200"
1981-03-20,"3,200","18,950",,,,
1981-03-21,"9,800","24,040","26,900","20,300","23,600","2,200"
1981-03-22,"2,800","25,380","28,400",19,"23,700","2,400"
1981-03-23,0,"17,950","26,600","15,300","20,950","1,700"
1981-03-24,0,"14,400","26,800","16,900","21,850","1,900"
1981-03-25,0,"14,630","28,800","19,400","24,100","2,300"
1981-03-26,0,"14,630","27,900","18,500","23,200","2,700"
1981-03-27,"0,600","13,940","26,700","20,500","23,600","2,700"
1981-03-28,"1,400","16,470","24,800","19,500","22,150","0,900"
1981-03-29,7,"17,700","25,300","18,500","21,900","0,400"
1981-03-30,3,"18,950","31,800","20,100","25,950","1,200"
1981-03-31,"28,200","19,450","33,600","21,400","27,500","1,500"
1981-04-01,0,"15,090","30,500","19,900","25,200","3,200"
1981-04-02,0,"14,170",,,,
1981-04-03,0,"14,170","28,900","17,800","23,350","2,900"
1981-04-04,0,"13,710","29,900","16,500","23,200","1,600"
1981-04-05,0,"13,020","31,200","18,400","24,800","1,900"
1981-04-06,0,"12,790","29,700","17,300","23,500","2,600"
1981-04-07,0,"11,464","28,700","18,900","23,800","2,500"
1981-04-08,0,"12,330","26,900","19,500","23,200","2,100"
1981-04-09,0,"13,020",,,,
1981-04-10,0,"12,330","27,300","14,300","20,800","1,900"
1981-04-11,0,"12,330","28,300","12,500","20,400","2,400"
1981-04-12,0,"12,560","27,600","7,100","17,350","2,300"
1981-04-13,0,"12,330","26,900","14,800","20,850","2,400"
1981-04-14,0,"11,888","27,300","12,300","19,800","2,100"
1981-04-15,0,"12,100","28,800","13,200",21,"1,900"
1981-04-16,0,"12,100","24,300","17,500","20,900","2,600"
1981-04-17,"8,200","13,250","24,800","16,100","20,450","0,700"
1981-04-18,"1,200","11,888","22,600","13,600","18,100","2,200"
1981-04-19,0,"11,676","25,300","8,900","17,100","2,600"
1981-04-20,0,"11,252","26,700","10,800","18,750","2,600"
1981-04-21,0,"11,888","25,900","11,600","18,750","2,100"
1981-04-22,0,"12,330","26,400","13,200","19,800","1,800"
1981-04-23,0,"11,040","28,700","14,800","21,750","1,800"
1981-04-24,0,"11,040","29,200","14,200","21,700","1,700"
1981-04-25,0,"11,040","26,700","15,900","21,300","2,400"
1981-04-26,0,"9,980","28,600","13,500","21,050","1,300"
1981-04-27,0,"10,192","29,900","15,300","22,600","2,900"
1981-04-28,0,"10,192","27,900","16,900","22,400","1,700"
1981-04-29,"0,400","14,170","26,400","18,500","22,450","0,800"
1981-04-30,"37,600","18,200",,,,
1981-05-01,0,"16,950","24,400","14,900","19,650","1,600"
1981-05-02,0,"13,710","24,600","13,300","18,950","1,500"
1981-05-03,0,"14,170","26,400",17,"21,700","1,500"
1981-05-04,0,"11,888","27,500","16,200","21,850","1,700"
1981-05-05,0,"12,330","28,200","17,500","22,850","1,600"
1981-05-06,0,"12,100","28,700","13,500","21,100",2
1981-05-07,0,"12,100","26,700","15,600","21,150","1,600"
1981-05-08,0,"11,252","26,900","14,900","20,900","2,800"
1981-05-09,0,"11,252","27,400","13,900","20,650","2,300"
1981-05-10,0,"11,252","27,900","15,100","21,500","1,400"
1981-05-11,0,"9,980","29,100","12,200","20,650","1,300"
1981-05-12,0,"10,192","29,800","13,500","21,650","2,200"
1981-05-13,0,"9,574","28,900","12,500","20,700","2,200"
1981-05-14,0,"9,980","29,300","10,600","19,950","2,500"
1981-05-15,0,"9,777","30,400","10,800","20,600","2,200"
1981-05-16,0,"9,574","26,800","15,100","20,950","2,400"
1981-05-17,0,"11,040","27,300","14,500","20,900","3,300"
1981-05-18,0,"10,828","24,200",17,"20,600","1,600"
1981-05-19,0,"10,828","25,900","16,900","21,400","1,500"
1981-05-20,0,"10,828",26,"14,900","20,450","1,600"
1981-05-21,0,"10,616","27,300","12,500","19,900","1,300"
1981-05-22,0,"10,616","23,500","13,900","18,700","2,100"
1981-05-23,0,"10,192","25,200","11,100","18,150","1,300"
1981-05-24,0,"10,192",25,"10,100","17,550","2,100"
1981-05-25,0,"9,980","23,900","12,300","18,100","1,200"
1981-05-26,0,"9,980","26,700","13,200","19,950","1,300"
1981-05-27,0,"8,356","26,200","10,400","18,300","1,600"
1981-05-28,0,"8,559",26,15,"20,500","1,700"
1981-05-29,"20,600","9,777","21,300","14,200","17,750","2,100"
1981-05-30,"1,600","7,190","23,400","13,500","18,450","1,400"
1981-05-31,0,"7,570","23,800","12,300","18,050","1,400"
1981-06-01,0,"7,380","26,200","9,300","17,750",1
1981-06-02,0,"5,350","24,700","12,500","18,600","1,200"
1981-06-03,0,"5,875","26,400","15,200","20,800","1,100"
1981-06-04,"19,800","6,620","25,800","14,200",20,"1,200"
1981-06-05,"1,600","7,570","22,700","15,900","19,300","1,500"
1981-06-06,0,"8,153","21,400","13,500","17,450","2,200"
1981-06-07,"8,600","8,762","21,700","13,200","17,450","0,900"
1981-06-08,0,"7,380","23,600","11,200","17,400","2,400"
1981-06-09,0,"7,190","23,500","7,600","15,550","1,200"
1981-06-10,0,"5,525","24,600","8,900","16,750","1,300"
1981-06-11,0,"5,525","25,200","7,500","16,350","1,400"
1981-06-12,0,"6,240","26,400","9,500","17,950","1,600"
1981-06-13,0,"6,050","25,300","9,800","17,550","1,900"
1981-06-14,0,"6,240","26,200","10,900","18,550","1,600"
1981-06-15,0,"6,430","25,200","12,600","18,900","1,600"
1981-06-16,0,"5,875","25,600","11,200","18,400","1,200"
1981-06-17,"4,600","7,570","26,200",14,"20,100","1,900"
1981-06-18,"3,200","6,240","25,900","13,900","19,900","1,300"
1981-06-19,0,"6,620","24,800","12,200","18,500","1,700"
1981-06-20,0,"7,570","21,500","14,900","18,200","1,800"
1981-06-21,0,"8,559","21,200","15,100","18,150","0,500"
1981-06-22,0,"7,190","23,400","14,100","18,750","0,900"
1981-06-23,0,"5,350","22,900","10,900","16,900","1,600"
1981-06-24,0,"8,965","23,300","11,900","17,600","1,400"
1981-06-25,0,"10,616","21,800","9,900","15,850","1,600"
1981-06-26,0,"11,040","24,500","10,600","17,550","1,700"
1981-06-27,0,"8,559","25,900",8,"16,950","0,600"
1981-06-28,0,"8,762","27,200","7,600","17,400","1,400"
1981-06-29,0,"8,559","27,900","8,900","18,400","2,300"
1981-06-30,0,"8,762","27,500","9,500","18,500","1,900"
1981-07-01,0,"9,574","29,300","9,900","19,600","2,300"
1981-07-02,0,"11,464","29,900","10,600","20,250","2,300"
1981-07-03,0,"10,828","22,300","14,900","18,600","3,600"
1981-07-04,0,"9,574","21,700","10,500","16,100","3,200"
1981-07-05,0,"10,404","19,700","6,500","13,100","2,300"
1981-07-06,0,"10,828","20,800","5,200",13,"0,900"
1981-07-07,"0,200","11,252","20,200","4,600","12,400","2,300"
1981-07-08,0,"11,252","21,900","6,200","14,050","1,400"
1981-07-09,0,"11,040","21,900","7,200","14,550","1,700"
1981-07-10,0,"11,040","23,200","6,300","14,750","2,400"
1981-07-11,0,"11,252","24,800","10,200","17,500","1,700"
1981-07-12,0,"11,040","26,400","9,300","17,850","2,200"
1981-07-13,0,"10,616","27,300","7,600","17,450","2,100"
1981-07-14,0,"9,777","26,100","7,300","16,700","2,400"
1981-07-15,0,"10,192","27,100","8,100","17,600","3,200"
1981-07-16,0,"9,980","26,600","6,100","16,350","3,300"
1981-07-17,0,"9,777","29,300","7,300","18,300","2,900"
1981-07-18,0,"9,574","28,400","8,100","18,250","3,200"
1981-07-19,0,"10,192","25,400","14,500","19,950","2,600"
1981-07-20,0,"10,616","25,700","12,600","19,150","1,800"
1981-07-21,0,"9,980","24,700","10,200","17,450","3,300"
1981-07-22,0,"9,777","25,900","2,500","14,200","5,800"
1981-07-23,0,"9,371","22,400","8,500","15,450","3,200"
1981-07-24,0,"9,371","20,900","10,200","15,550","1,400"
1981-07-25,0,"9,777","25,400","11,500","18,450","1,300"
1981-07-26,0,"10,192","27,900","9,600","18,750",3
1981-07-27,0,"9,980","25,400","13,500","19,450","2,600"
1981-07-28,0,"10,404","21,900","10,300","16,100",2
1981-07-29,0,"9,574","24,800","8,500","16,650","1,300"
1981-07-30,0,"9,371",25,"6,600","15,800","1,900"
1981-07-31,0,"9,371","26,600","5,500","16,050","2,200"
1981-08-01,0,"8,965","27,200","7,900","17,550","1,900"
1981-08-02,0,"9,371","27,900","8,100",18,"2,200"
1981-08-03,0,"9,168","23,900","14,600","19,250","3,500"
1981-08-04,"0,200","8,762","26,300","12,500","19,400","1,200"
1981-08-05,0,"7,570","27,400","7,600","17,500","3,500"
1981-08-06,0,"8,762","27,300","7,900","17,600","3,400"
1981-08-07,0,"8,762","28,400","7,500","17,950",3
1981-08-08,0,"8,965","27,100","8,100","17,600","4,300"
1981-08-09,0,"8,762","27,700","8,200","17,950","4,600"
1981-08-10,0,"8,153","22,700","13,600","18,150","2,900"
1981-08-11,0,"8,356","23,700","15,400","19,550","1,700"
1981-08-12,0,"8,559","27,500","12,900","20,200","1,100"
1981-08-13,0,"8,762","28,300","13,500","20,900","1,500"
1981-08-14,"1,800","9,777","26,600","12,500","19,550","3,200"
1981-08-15,"8,600","10,192","26,400","15,400","20,900","1,700"
1981-08-16,0,"10,192","23,400","14,400","18,900","2,400"
1981-08-17,0,"9,980","25,800","16,500","21,150","1,600"
1981-08-18,3,"9,980","24,900","15,500","20,200","2,300"
1981-08-19,"17,800","13,480","23,800","12,500","18,150","1,200"
1981-08-20,0,"10,828","23,700","8,500","16,100","3,400"
1981-08-21,0,"9,980","22,500","10,600","16,550","3,500"
1981-08-22,0,"9,168","21,900","11,300","16,600",3
1981-08-23,0,"9,371","23,700","7,400","15,550","2,400"
1981-08-24,0,"9,574","27,300","10,300","18,800","2,300"
1981-08-25,0,"9,168","29,500","8,500",19,"3,700"
1981-08-26,0,"9,371","29,900","9,900","19,900","3,600"
1981-08-27,0,"8,965","32,400","10,200","21,300","3,700"
1981-08-28,0,"8,965","30,800","11,900","21,350","3,600"
1981-08-29,0,"8,965","29,900","13,400","21,650","3,300"
1981-08-30,0,"8,559","29,200","15,600","22,400","2,600"
1981-08-31,0,"8,965","25,300","19,500","22,400","2,900"
1981-09-01,"3,400","9,777",,,,
1981-09-02,0,"9,777","23,800","14,600","19,200","1,400"
1981-09-03,0,"9,168","27,500","12,900","20,200","2,100"
1981-09-04,0,"9,777","32,900","13,600","23,250","1,200"
1981-09-05,0,"9,574","27,200","16,600","21,900","5,300"
1981-09-06,0,"9,574","20,900","11,900","16,400","4,100"
1981-09-07,0,"9,574","26,700","14,900","20,800","1,600"
1981-09-08,0,"8,965","25,700","9,200","17,450","4,100"
1981-09-09,0,"8,965","29,400","7,400","18,400","2,800"
1981-09-10,0,"8,965",31,"7,500","19,250","4,900"
1981-09-11,0,"9,168","32,400","9,600",21,"5,100"
1981-09-12,0,"8,762","32,900","8,500","20,700","4,800"
1981-09-13,0,"8,965","34,200","9,100","21,650","6,100"
1981-09-14,0,"9,574","34,500","10,300","22,400","5,600"
1981-09-15,0,"8,965","32,700","10,600","21,650","7,100"
1981-09-16,0,"8,559",,,,
1981-09-17,0,"9,168","20,200","14,300","17,250","2,100"
1981-09-18,0,"8,762",,,,
1981-09-19,0,"9,168","32,700","15,500","24,100","3,800"
1981-09-20,0,"8,762","33,900","12,900","23,400","4,500"
1981-09-21,0,"8,965","34,100","12,700","23,400","5,900"
1981-09-22,0,"8,559","25,900","16,300","21,100","3,100"
1981-09-23,0,"8,762","28,700","15,500","22,100","1,800"
1981-09-24,0,"8,356","29,800","13,900","21,850","3,300"
1981-09-25,0,"9,371",26,"16,300","21,150","3,400"
1981-09-26,"1,400","9,168","25,600","17,900","21,750","2,400"
1981-09-27,0,"9,980","29,900","15,600","22,750","1,200"
1981-09-28,"16,800","10,404","31,800","13,400","22,600","2,700"
1981-09-29,"15,400","10,616","34,500","16,300","25,400","2,100"
1981-09-30,"4,600","9,980","21,800","15,100","18,450","3,900"
1981-10-01,"1,600","9,980","24,200","12,600","18,400","3,200"
1981-10-02,0,"7,570","21,900","14,100",18,"3,800"
1981-10-03,0,"8,559","28,800","15,900","22,350",2
1981-10-04,0,"7,950","28,300","17,500","22,900","2,300"
1981-10-05,0,"9,980","29,400","17,300","23,350","3,600"
1981-10-06,"12,600","16,010","30,300","16,100","23,200","1,600"
1981-10-07,"1,400","16,700","24,700","17,600","21,150","1,700"
1981-10-08,"9,400","16,010",,,,
1981-10-09,"0,600","13,940","23,300","17,100","20,200","3,800"
1981-10-10,"3,400","12,330","18,800","14,300","16,550","2,100"
1981-10-11,"15,200","13,710","19,200","13,300","16,250","0,400"
1981-10-12,"4,800","13,020","21,900","12,600","17,250","0,500"
1981-10-13,"24,200","16,470","31,300","16,600","23,950","0,500"
1981-10-14,"3,400","13,480","26,500","18,500","22,500","3,800"
1981-10-15,0,"11,888","25,200","17,500","21,350","3,100"
1981-10-16,"17,200","15,090","30,900","16,100","23,500","2,500"
1981-10-17,"3,600","13,710","26,500","15,500",21,3
1981-10-18,0,"11,040","21,400","15,600","18,500","3,300"
1981-10-19,0,"11,252","19,400","14,300","16,850","2,600"
1981-10-20,"23,800","16,950","23,600","13,500","18,550",1
1981-10-21,"9,800","20,950","27,900","12,200","20,050","1,500"
1981-10-22,0,"13,020","28,600","14,900","21,750","4,200"
1981-10-23,0,"10,616","25,400","15,600","20,500","4,500"
1981-10-24,"0,200","10,616","27,800","16,500","22,150","2,600"
1981-10-25,0,"10,404","30,500","18,300","24,400","2,100"
1981-10-26,0,"11,252","32,400","15,600",24,"0,900"
1981-10-27,"1,600","14,400",,,,
1981-10-28,"15,400","15,550",,,,
1981-10-29,"3,200","12,560",,,,
1981-10-30,"2,800","13,710","22,500","18,300","20,400","0,500"
1981-10-31,"1,200","14,400","23,900","17,100","20,500","1,400"
1981-11-01,0,"13,020","22,800","17,500","20,150","2,100"
1981-11-02,0,"11,252","25,600","16,500","21,050","1,500"
1981-11-03,0,"10,616","26,600","19,200","22,900","2,400"
1981-11-04,"5,600","11,464","27,500","19,300","23,400","1,400"
1981-11-05,"1,200","11,676",31,"20,300","25,650","1,300"
1981-11-06,0,"10,192","31,700",20,"25,850","5,400"
1981-11-07,0,"9,777","32,500","18,600","25,550","2,100"
1981-11-08,"1,400","10,828",,,,
1981-11-09,0,"11,252","29,600","21,500","25,550","0,200"
1981-11-10,"13,200","16,010","24,900","20,800","22,850","1,400"
1981-11-11,"27,400","35,700","26,700","19,500","23,100","0,900"
1981-11-12,13,"46,670","26,200","18,100","22,150","1,200"
1981-11-13,"21,400","33,720","27,900","19,500","23,700","1,300"
1981-11-14,"1,400","23,520","23,300","19,900","21,600","2,200"
1981-11-15,10,"18,700","31,800","16,900","24,350","0,500"
1981-11-16,0,"21,960","33,300","21,300","27,300","2,400"
1981-11-17,"30,600","23,260","31,800","20,300","26,050","3,600"
1981-11-18,14,"42,950","30,500","16,200","23,350",2
1981-11-19,"4,600","39,900","30,600","18,500","24,550","1,900"
1981-11-20,0,"33,720","25,700","20,500","23,100",2
1981-11-21,"93,200","54,100","28,500","20,400","24,450","0,700"
