ano	mes	dia	cota
2020	8	6	142.0
2020	8	5	139.0
2020	8	4	137.0
2020	8	3	144.0
2020	8	2	140.0
2020	8	1	145.0
2020	7	31	142.0
2020	7	30	143.0
2020	7	29	135.0
2020	7	28	141.0
2020	7	27	130.0
2020	7	26	154.0
2020	7	25	148.0
2020	7	24	148.0
2020	7	23	151.0
2020	7	22	138.0
2020	7	21	139.0
2020	7	20	152.0
2020	7	19	145.0
2020	7	18	145.0
2020	7	17	148.0
2020	7	16	146.0
2020	7	15	148.0
2020	7	14	146.0
2020	7	13	151.0
2020	7	12	145.0
2020	7	11	154.0
2020	7	10	156.0
2020	7	9	159.0
2020	7	8	158.0
2020	7	7	152.0
2020	7	6	155.0
2020	7	5	154.0
2020	7	4	154.0
2020	7	3	154.0
2020	7	2	153.0
2020	7	1	146.0
2020	6	30	158.0
2020	6	29	156.0
2020	6	28	153.0
2020	6	27	152.0
2020	6	26	155.0
2020	6	25	157.0
2020	6	24	155.0
2020	6	23	155.0
2020	6	22	160.0
2020	6	21	156.0
2020	6	20	161.0
2020	6	19	156.0
2020	6	18	157.0
2020	6	17	155.0
2020	6	16	154.0
2020	6	15	155.0
2020	6	14	155.0
2020	6	13	159.0
2020	6	12	161.0
2020	6	11	161.0
2020	6	10	161.0
2020	6	9	159.0
2020	6	8	162.0
2020	6	7	161.0
2020	6	6	167.0
2020	6	5	170.0
2020	6	4	172.0
2020	6	3	168.0
2020	6	2	173.0
2020	6	1	178.0
2020	5	31	190.0
2020	5	30	185.0
2020	5	29	202.0
2020	5	28	205.0
2020	5	27	221.0
2020	5	26	213.0
2020	5	25	184.0
2020	5	24	186.0
2020	5	23	189.0
2020	5	22	193.0
2020	5	21	202.0
2020	5	20	203.0
2020	5	19	219.0
2020	5	18	193.0
2020	5	17	184.0
2020	5	16	171.0
2020	5	15	168.0
2020	5	14	176.0
2020	5	13	170.0
2020	5	12	173.0
2020	5	11	178.0
2020	5	10	177.0
2020	5	9	178.0
2020	5	8	181.0
2020	5	7	187.0
2020	5	6	170.0
2020	5	5	179.0
2020	5	4	179.0
2020	5	3	179.0
2020	5	2	182.0
2020	5	1	184.0
2020	4	30	191.0
2020	4	29	189.0
2020	4	28	193.0
2020	4	27	200.0
2020	4	26	194.0
2020	4	25	204.0
2020	4	24	206.0
2020	4	23	217.0
2020	4	22	204.0
2020	4	21	226.0
2020	4	20	227.0
2020	4	19	233.0
2020	4	18	237.0
2020	4	17	236.0
2020	4	16	269.0
2020	4	15	306.0
2020	4	14	299.0
2020	4	13	283.0
2020	4	12	276.0
2020	4	11	269.0
2020	4	10	291.0
2020	4	9	284.0
2020	4	8	227.0
2020	4	7	232.0
2020	4	6	245.0
2020	4	5	240.0
2020	4	4	226.0
2020	4	3	223.0
2020	4	2	227.0
2020	4	1	238.0
2020	3	31	240.0
2020	3	30	262.0
2020	3	29	272.0
2020	3	28	281.0
2020	3	27	340.0
2020	3	26	345.0
2020	3	25	394.0
2020	3	24	351.0
2020	3	23	303.0
2020	3	22	272.0
2020	3	21	246.0
2020	3	20	255.0
2020	3	19	259.0
2020	3	18	265.0
2020	3	17	281.0
2020	3	16	305.0
2020	3	15	317.0
2020	3	14	317.0
2020	3	13	332.0
2020	3	12	356.0
2020	3	11	396.0
2020	3	10	446.0
2020	3	9	488.0
2020	3	8	536.0
2020	3	7	594.0
2020	3	6	551.0
2020	3	5	499.0
2020	3	4	459.0
2020	3	3	502.0
2020	3	2	479.0
2020	3	1	340.0
2020	2	29	275.0
2020	2	28	242.0
2020	2	27	247.0
2020	2	26	268.0
2020	2	25	277.0
2020	2	24	275.0
2020	2	23	249.0
2020	2	22	232.0
2020	2	21	227.0
2020	2	20	240.0
2020	2	19	327.0
2020	2	18	334.0
2020	2	17	415.0
2020	2	16	394.0
2020	2	15	289.0
2020	2	14	244.0
2020	2	13	263.0
2020	2	12	273.0
2020	2	11	252.0
2020	2	10	253.0
2020	2	9	244.0
2020	2	8	285.0
2020	2	7	229.0
2020	2	6	242.0
2020	2	5	259.0
2020	2	4	271.0
2020	2	3	295.0
2020	2	2	345.0
2020	2	1	377.0
2020	1	31	419.0
2020	1	30	545.0
2020	1	29	688.0
2020	1	28	750.0
2020	1	27	649.0
2020	1	26	442.0
2020	1	25	320.0
2020	1	24	289.0
2020	1	23	274.0
2020	1	22	249.0
2020	1	21	194.0
2020	1	20	173.0
2020	1	19	167.0
2020	1	18	154.0
2020	1	17	153.0
2020	1	16	149.0
2020	1	15	150.0
2020	1	14	165.0
2020	1	13	168.0
2020	1	12	165.0
2020	1	11	184.0
2020	1	10	191.0
2020	1	9	211.0
2020	1	8	198.0
2020	1	7	179.0
2020	1	6	154.0
2020	1	5	153.0
2020	1	4	174.0
2020	1	3	147.0
2020	1	2	146.0
