ds,chuva,vazao,temp_max,temp_min,temp_med,evap
1989-10-26,0,10.828,,,,
1989-10-27,0,10.616,,,,
1989-10-28,0.7,11.464,,,,
1989-10-29,1,9.776999,,,,
1989-10-30,0,9.370999,,,,
1989-10-31,0,9.167999,,,,
1989-11-01,1,9.167999,,,,
1989-11-02,0,9.167999,,,,
1989-11-03,0,9.98,,,,
1989-11-04,5.8,12.33,,,,
1989-11-05,0.8,12.56,,,,
1989-11-06,15.6,11.04,,,,
1989-11-07,0,9.776999,,,,
1989-11-08,0,9.370999,,,,
1989-11-09,0,9.167999,,,,
1989-11-10,26.9,11.464,,,,
1989-11-11,2.4,11.676,,,,
1989-11-12,1,12.56,,,,
1989-11-13,4.3,13.25,,,,
1989-11-14,8.2,10.616,,,,
1989-11-15,1.3,10.192,,,,
1989-11-16,0,10.192,,,,
1989-11-17,0,9.370999,,,,
1989-11-18,3,9.167999,,,,
1989-11-19,0,9.98,,,,
1989-11-20,0.7,10.192,,,,
1989-11-21,17.4,11.252,,,,
1989-11-22,11.2,16.24,,,,
1989-11-23,1,15.55,,,,
1989-11-24,11.7,15.32,,,,
1989-11-25,0,15.32,,,,
1989-11-26,0,11.888,,,,
1989-11-27,0,10.828,,,,
1989-11-28,0,10.616,,,,
1989-11-29,0,11.252,,,,
1989-11-30,11.8,11.676,,,,
1989-12-01,5.7,11.888,,,,
1989-12-02,5.5,11.888,,,,
1989-12-03,8.2,11.252,,,,
1989-12-04,0,10.404,,,,
1989-12-05,0,10.828,,,,
1989-12-06,0,10.404,,,,
1989-12-07,0,10.404,,,,
1989-12-08,0,10.404,,,,
1989-12-09,0,10.192,,,,
1989-12-10,0,9.98,,,,
1989-12-11,5.8,11.464,,,,
1989-12-12,42.3,19.95,,,,
1989-12-13,6,16.47,,,,
1989-12-14,7.9,15.78,,,,
1989-12-15,16.2,23.26,,,,
1989-12-16,20.2,29.7,,,,
1989-12-17,8.4,19.7,,,,
1989-12-18,0,16.47,,,,
1989-12-19,1.7,18.7,,,,
1989-12-20,68,48.88,,,,
1989-12-21,78.5,68.2,,,,
1989-12-22,0,56.74,,,,
1989-12-23,0,23.78,,,,
1989-12-24,0,18.95,,,,
1989-12-25,0,17.45,,,,
1989-12-26,0,16.47,,,,
1989-12-27,2.7,16.95,,,,
1989-12-28,3.6,16.95,,,,
1989-12-29,0,16.7,,,,
1989-12-30,0,14.63,,,,
1989-12-31,0,14.4,,,,
1990-01-01,12.8,18.2,28.3,20.9,24.6,1.2
1990-01-02,3.9,17.45,27.6,20.2,23.9,1.1
1990-01-03,10.3,18.7,29.5,21.3,25.4,2.2
1990-01-04,10.8,20.7,30.6,19.3,24.95,2.3
1990-01-05,1.4,18.95,29.5,19.6,24.55,1.7
1990-01-06,0,14.63,29.7,20.3,25,3.2
1990-01-07,0,14.63,30.7,18.1,24.4,3.4
1990-01-08,0,13.94,30.6,15.8,23.2,2.6
1990-01-09,0,12.56,31.7,16.3,24,3.9
1990-01-10,0,12.56,32.6,17.2,24.9,5.3
1990-01-11,0,12.33,34,18.3,26.15,4.2
1990-01-12,0,12.33,31.7,20.2,25.95,3.5
1990-01-13,0,12.1,33.6,21.6,27.6,2.3
1990-01-14,0,11.676,31.7,19.2,25.45,5.1
1990-01-15,0,9.573999,,,,
1990-01-16,0,9.98,,,,
1990-01-17,0,10.828,,,,
1990-01-18,0,10.828,,,,
1990-01-19,0,10.192,,,,
1990-01-20,0,9.776999,,,,
1990-01-21,0,9.776999,,,,
1990-01-22,0,9.776999,,,,
1990-01-23,0.5,9.370999,,,,
1990-01-24,2.2,9.98,,,,
1990-01-25,4.3,9.98,,,,
1990-01-26,6.8,11.252,,,,
1990-01-27,0,11.464,,,,
1990-01-28,0,11.252,,,,
1990-01-29,0,10.828,,,,
1990-01-30,0,11.04,,,,
1990-01-31,0,10.192,,,,
1990-02-01,0,10.404,,,,
1990-02-02,0,9.167999,,,,
1990-02-03,0,9.167999,,,,
1990-02-04,0,9.573999,,,,
1990-02-05,0,9.776999,,,,
1990-02-06,0,9.573999,,,,
1990-02-07,0,9.167999,,,,
1990-02-08,0,9.370999,,,,
1990-02-09,0,9.167999,,,,
1990-02-10,10.7,9.370999,,,,
1990-02-11,0,9.573999,,,,
1990-02-12,0,9.370999,,,,
1990-02-13,0,9.167999,,,,
1990-02-14,0.5,12.33,34.1,22.3,28.2,2.5
1990-02-15,5.2,17.2,34,23.4,28.7,2.7
1990-02-16,36.4,13.71,35.7,22.2,28.95,2.2
1990-02-17,0,10.404,34.8,23.5,29.15,3.2
1990-02-18,0,10.192,36.3,22.8,29.55,3.1
1990-02-19,1,9.776999,33.8,21.3,27.55,3.2
1990-02-20,0,9.776999,32.9,21.2,27.05,2.6
1990-02-21,0,11.252,31.7,20.3,26,3.6
1990-02-22,15.8,11.888,31.5,21.2,26.35,2.4
1990-02-23,7.7,12.79,27.6,17.4,22.5,1.9
1990-02-24,9.2,13.02,29.5,18.3,23.9,1.9
1990-02-25,0,14.86,28.6,19.1,23.85,3.5
1990-02-26,11.4,13.71,27.6,20.3,23.95,1.5
1990-02-27,10.3,13.25,29.4,20.4,24.9,1.2
1990-02-28,0,13.71,31.4,21.1,26.25,1.6
1990-03-01,0,11.888,30.7,19.2,24.95,2.9
1990-03-02,0,11.464,31.6,20.5,26.05,3.6
1990-03-03,0,11.252,32.7,22.7,27.7,3.3
1990-03-04,0,10.404,31.9,21.3,26.6,2.6
1990-03-05,0,9.776999,32.5,19.3,25.9,2.3
1990-03-06,0,10.192,32.9,18.2,25.55,2.3
1990-03-07,0,11.464,34.6,21.2,27.9,2.5
1990-03-08,0,11.04,32.9,21.1,27,2.5
1990-03-09,0,9.776999,34.7,20.2,27.45,3.6
1990-03-10,0,9.776999,33.8,19.3,26.55,3.2
1990-03-11,0,9.776999,29.4,15.3,22.35,2.3
1990-03-12,0,9.573999,32.7,17.2,24.95,3.3
1990-03-13,0,9.776999,33.5,19.3,26.4,2.2
1990-03-14,0,9.370999,34.7,20.5,27.6,3.1
1990-03-15,0,9.98,35.4,20.3,27.85,2.8
1990-03-16,0,11.676,36,23.5,29.75,3.1
1990-03-17,47.8,11.676,30.6,20.3,25.45,2.9
1990-03-18,10.3,10.828,31.7,18.3,25,1.3
1990-03-19,9.6,11.252,30.9,21.2,26.05,2.1
1990-03-20,0,12.33,31.8,19.5,25.65,2.4
1990-03-21,41.6,17.7,27.6,20.2,23.9,0.7
1990-03-22,5.5,17.45,29.8,19,24.4,2
1990-03-23,13.2,24.84,28.6,20,24.3,1.2
1990-03-24,45.6,37.8,29.7,18.1,23.9,1.2
1990-03-25,17.5,35.7,30.6,17.2,23.9,1.1
1990-03-26,13.6,32.31,28.6,20.2,24.4,1.6
1990-03-27,0,21.2,29.5,21.3,25.4,1.9
1990-03-28,1,17.7,30.7,18.9,24.8,1.2
1990-03-29,0,14.86,32.4,19.1,25.75,2.7
1990-03-30,0,13.48,31.5,19.3,25.4,3.5
1990-03-31,0,12.56,33.7,18.3,26,3.2
1990-04-01,0,13.25,28.4,17.4,22.9,3.2
1990-04-02,0,12.33,30.9,22.3,26.6,2.5
1990-04-03,0,12.1,32.5,20.4,26.45,2.6
1990-04-04,14.5,13.25,29.4,21.5,25.45,2.5
1990-04-05,0,12.33,30.4,20.4,25.4,1.6
1990-04-06,0,11.888,32.6,21.1,26.85,2.2
1990-04-07,0,11.888,32.9,21.2,27.05,2.2
1990-04-08,0,11.252,33.5,20.3,26.9,3.1
1990-04-09,0,15.09,34.3,22.5,28.4,2.9
1990-04-10,10.3,36,34.6,21,27.8,1.6
1990-04-11,5.2,24.3,30.8,19.5,25.15,1.8
1990-04-12,0,17.2,28.4,20.3,24.35,2.1
1990-04-13,0,14.86,29.5,19.5,24.5,1.9
1990-04-14,0,13.25,27.7,19.4,23.55,2.3
1990-04-15,0.8,11.676,30.5,21.3,25.9,2.6
1990-04-16,0,11.464,32,19.3,25.65,1.8
1990-04-17,0,11.888,30.9,18.1,24.5,2.1
1990-04-18,0,12.33,30.3,18.4,24.35,2.8
1990-04-19,10.6,15.78,26.3,20.9,23.6,2.5
1990-04-20,4.5,14.17,24.9,19.5,22.2,1.3
1990-04-21,5.6,12.33,27.6,18.1,22.85,1.2
1990-04-22,3,12.33,28.7,17,22.85,1.2
1990-04-23,0,12.1,28.6,17.2,22.9,1.4
1990-04-24,0,11.888,28.7,16.5,22.6,2.5
1990-04-25,0,12.56,26.9,16.5,21.7,1.3
1990-04-26,0,12.33,28.6,18.2,23.4,1.4
1990-04-27,0,11.888,29.8,14.4,22.1,3.1
1990-04-28,0,11.464,30.6,15.1,22.85,1.4
1990-04-29,0,11.888,28.8,14.9,21.85,2.2
1990-04-30,0,11.252,31.4,15.2,23.3,2.1
1990-05-01,0,12.1,29.3,16.9,23.1,2.3
1990-05-02,0.2,15.09,24.9,14.5,19.7,1.1
1990-05-03,3.2,16.01,27.5,14.4,20.95,1.8
1990-05-04,0,11.464,28.3,13.6,20.95,1.3
1990-05-05,0,11.464,27.5,16.4,21.95,1.5
1990-05-06,0,11.464,28.7,14.6,21.65,2.1
1990-05-07,0,11.252,27.7,15.4,21.55,1.3
1990-05-08,0,10.404,28.7,14.6,21.65,2.1
1990-05-09,0,10.828,27.4,18.1,22.75,2.6
1990-05-10,0,10.404,26.9,13.5,20.2,1.4
1990-05-11,0,10.192,24.9,14.3,19.6,2.6
1990-05-12,2.1,10.828,25.4,15.8,20.6,1
1990-05-13,0,11.252,27.2,16.3,21.75,1.3
1990-05-14,0,10.404,26.4,15.1,20.75,1.3
1990-05-15,0,10.828,25.9,14.6,20.25,1.4
1990-05-16,0,11.888,27.5,16.2,21.85,0.7
1990-05-17,3.3,12.56,27.3,19.3,23.3,1.2
1990-05-18,0.5,11.888,29.3,19.4,24.35,1.3
1990-05-19,0,11.464,23.4,6.5,14.95,3.6
1990-05-20,0,11.676,24.3,5.5,14.9,2.4
1990-05-21,0,11.676,24.9,6.4,15.65,1.8
1990-05-22,0,10.828,26.7,6.9,16.8,1.9
1990-05-23,0,9.98,24.3,7.8,16.05,2.3
1990-05-24,0,10.192,25.4,7.5,16.45,1.6
1990-05-25,0,11.676,26.4,10.2,18.3,1.4
1990-05-26,0,12.56,23.5,9.4,16.45,1.3
1990-05-27,0,12.33,25.3,9.3,17.3,1.2
1990-05-28,0,11.04,27.4,9.1,18.25,1.7
1990-05-29,0,11.04,28.7,12.2,20.45,3.6
1990-05-30,0,11.04,29.4,13.4,21.4,1.6
1990-05-31,0,12.33,30.4,15,22.7,1.5
1990-06-01,0,12.1,28.6,12.9,20.75,1.5
1990-06-02,0,11.464,29.5,11,20.25,1.4
1990-06-03,1,9.98,25.4,15.3,20.35,2.3
1990-06-04,0,9.167999,26.5,14.8,20.65,1.2
1990-06-05,0,8.964999,28.4,11.8,20.1,1.5
1990-06-06,0,8.762,28.7,12,20.35,2.6
1990-06-07,0,8.964999,29.6,13.8,21.7,2.3
1990-06-08,0,8.762,26.4,16.5,21.45,2.1
1990-06-09,0,8.762,28.5,11.3,19.9,1.9
1990-06-10,0,8.964999,29.7,12.3,21,1.6
1990-06-11,0,8.964999,28.7,15.4,22.05,3
1990-06-12,0,8.964999,29.7,13.6,21.65,2.1
1990-06-13,0,9.573999,24.3,8.6,16.45,1.8
1990-06-14,0,10.828,25.3,10.3,17.8,1.9
1990-06-15,0,11.464,26.5,11,18.75,2.3
1990-06-16,0,10.616,28.7,12.6,20.65,2.1
1990-06-17,0,10.192,23.8,13.3,18.55,1.3
1990-06-18,0,11.04,23.8,14.1,18.95,2.2
1990-06-19,0,10.404,24.9,9.9,17.4,1.3
1990-06-20,0,10.828,25.4,8.4,16.9,1
1990-06-21,0,10.616,26.4,12,19.2,1.8
1990-06-22,0,11.252,27.3,8.2,17.75,2.9
1990-06-23,0,9.98,24.6,4.9,14.75,1.9
1990-06-24,0,10.404,27.4,7.9,17.65,2.4
1990-06-25,0,9.98,24.5,6.1,15.3,1.7
1990-06-26,0,10.192,24.4,9.2,16.8,1.2
1990-06-27,0,11.04,22.6,8.6,15.6,1.9
1990-06-28,0,10.616,25.9,9.9,17.9,1.7
1990-06-29,0,10.192,26.3,11.2,18.75,1.9
1990-06-30,0.2,11.04,24,12.4,18.2,1.3
1990-07-01,5.5,11.888,23.7,14.2,18.95,1.1
1990-07-02,0,11.464,23.5,15.5,19.5,2.1
1990-07-03,0,10.616,24.9,12.3,18.6,1.1
1990-07-04,0,11.252,23.9,10.3,17.1,1.9
1990-07-05,0,11.888,25.7,11.5,18.6,1.3
1990-07-06,0,12.79,26.9,14.3,20.6,2.1
1990-07-07,2,12.33,24.8,11.5,18.15,1.4
1990-07-08,0,11.04,25.8,8.9,17.35,1.1
1990-07-09,0,10.192,26.5,9.5,18,2.1
1990-07-10,0,9.573999,27.3,10,18.65,1.6
1990-07-11,3,11.888,23.7,11.1,17.4,1.8
1990-07-12,0.7,12.79,22.8,12.9,17.85,1.7
1990-07-13,0,11.676,23.9,10.2,17.05,2.3
1990-07-14,0,11.252,25.4,14.2,19.8,1.9
1990-07-15,0,10.616,24.8,9.2,17,1.3
1990-07-16,0,10.404,25.7,10.7,18.2,2.1
1990-07-17,0,10.192,24.6,11.9,18.25,0.9
1990-07-18,0,9.573999,29.5,14.5,22,1.7
1990-07-19,0,10.404,30.4,13.3,21.85,2.7
1990-07-20,0,8.559,31.7,13.8,22.75,3.2
1990-07-21,0,9.167999,27.9,13.4,20.65,1.8
1990-07-22,0,9.573999,25.8,15.4,20.6,2.9
1990-07-23,0,10.404,24.7,13.2,18.95,2.3
1990-07-24,0,9.573999,25.4,15.3,20.35,2.3
1990-07-25,0,6.24,29.4,11.1,20.25,2.7
1990-07-26,0,7.38,27.4,13.3,20.35,2.2
1990-07-27,0,9.573999,26.3,11.9,19.1,2.1
1990-07-28,0,10.404,25.3,9.9,17.6,2.4
1990-07-29,0,10.828,24.6,12.2,18.4,1.3
1990-07-30,3.2,12.1,21.3,13.8,17.55,1.2
1990-07-31,0.2,12.56,22.4,12.7,17.55,0.7
1990-08-01,0,10.616,20.5,9.6,15.05,1.1
1990-08-02,0,11.252,26.6,11.3,18.95,1.8
1990-08-03,0,11.464,20.9,10.8,15.85,1.6
1990-08-04,0,10.192,25.4,12.4,18.9,1.6
1990-08-05,0,9.776999,26.4,11.8,19.1,2.2
1990-08-06,0,10.192,25.4,13.4,19.4,1.2
1990-08-07,0,9.370999,26.3,10.4,18.35,1.7
1990-08-08,0,6.62,27.7,11.2,19.45,2.2
1990-08-09,0,7,26.7,12.5,19.6,2.9
1990-08-10,0,6.62,29.3,14,21.65,2.5
1990-08-11,0,7,27.3,13.4,20.35,2.2
1990-08-12,0,6.62,26.6,11,18.8,2.1
1990-08-13,0,7,28.6,10.2,19.4,1.9
1990-08-14,0,6.81,31.9,12.6,22.25,2.5
1990-08-15,0,5.875,28.6,11.5,20.05,3.9
1990-08-16,0,7.19,27.6,10.5,19.05,2.9
1990-08-17,0,8.762,26.9,15.3,21.1,3.6
1990-08-18,2.6,5.875,25.3,14.2,19.75,1.9
1990-08-19,2,5,27.7,17.6,22.65,1.2
1990-08-20,6.2,6.81,28.7,15.3,22,0.7
1990-08-21,0.2,5.875,27.6,18.3,22.95,1.8
1990-08-22,0,6.05,28.4,16.1,22.25,2.6
1990-08-23,0,7.57,25.7,16.3,21,2.9
1990-08-24,0.2,6.62,22,14.3,18.15,1.3
1990-08-25,0,7,23.9,13.6,18.75,2.1
1990-08-26,0,6.24,29.7,12.1,20.9,2.2
1990-08-27,0,6.81,27,10.6,18.8,2.7
1990-08-28,4.8,4.65,27.4,15.9,21.65,3.3
1990-08-29,2,4.475,22.9,14.8,18.85,1.2
1990-08-30,1.4,5,21.3,12.5,16.9,1.5
1990-08-31,0.2,4.475,25.4,15.4,20.4,2.2
1990-09-01,0,4.475,29.8,13.6,21.7,2.7
1990-09-02,21.8,5,28.5,16.6,22.55,1.2
1990-09-03,0,5.875,22.5,12.2,17.35,2.1
1990-09-04,0,5.875,25.4,13.4,19.4,1.9
1990-09-05,0,5.175,25.9,16.2,21.05,1.8
1990-09-06,0,5,28.7,14.2,21.45,2.3
1990-09-07,0,7.76,24.7,15.1,19.9,2.3
1990-09-08,0,7.57,30.4,12.2,21.3,2.7
