Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:58480500


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58480500;2;01/01/1987;;1;1;85,282;15,883;35,609;29;16;1;1;1;;0;46,276;39,498;36,633;37,34;32,175;24,305;20,314;17,91;17,394;21,423;26,413;44,347;21,704;17,651;16,38;15,883;28,28;52,91;55,687;52,91;43,966;33,52;29,234;24,601;24,601;22,557;21,704;81,338;85,282;61,436;50,198;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1986;;1;1;96,658;11,925;30,129;30;20;1;1;1;;0;24,9;17,91;19,768;19,768;15,15;16,884;22,557;15,15;14,669;14,431;15,15;15,15;13,961;15,15;15,637;15,393;15,883;15,637;12,589;11,925;16,131;20,04;20,314;43,966;75,853;61,927;68,47;39,498;93,471;96,658;70,023;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1986;;1;1;27,03;7,719;14,142;30;27;1;1;1;;0;25,501;24,01;21,987;17,138;16,38;15,15;11,708;10,854;10,028;9,427;9,427;20,589;20,314;17,138;15,15;12,145;11,708;11,492;10,232;10,028;9,625;8,842;8,842;8,46;8,272;8,086;7,719;14,431;22,557;27,03;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1986;;1;1;11,809;8,842;9,787;23;30;1;1;1;;0;11,054;10,684;10,684;10,684;10,138;9,959;9,78;9,959;9,603;9,603;9,427;9,427;9,427;9,252;9,427;9,079;9,079;9,252;9,252;9,252;11,429;9,427;11,809;11,277;10,028;9,23;9,23;9,035;9,035;8,842;9,035;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1986;;1;1;13,372;9,079;10,977;1;22;1;1;1;;0;13,372;12,974;12,777;12,777;12,193;11,618;11,618;11,618;11,429;11,241;10,869;10,684;10,684;10,501;10,501;10,501;11,618;10,319;9,603;9,427;9,252;9,079;9,079;9,78;10,319;10,684;11,054;10,869;11,241;11,618;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1986;;1;1;29,324;11,809;15,026;16;12;1;1;1;;0;12,581;12,777;12,581;12,777;12,581;12,386;12,193;12,386;12,386;12,193;12;11,809;12;12,193;11,809;29,324;19,858;17,369;14,592;17,149;18,26;20,794;18,485;14,592;16,93;20,324;16,93;15,007;14,386;13,774;13,372;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1986;;1;1;25,492;12,193;13,709;24;20;1;1;1;;0;13,372;13,372;13,372;14,592;14,386;13,977;13,573;13,372;12,974;12,974;12,974;12,974;12,974;12,974;12,974;12,777;12,777;12,581;12,386;12,193;12,193;12,386;14,386;25,492;18,711;13,774;13,372;12,974;12,777;12,777;12,581;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1986;;1;1;14,386;13,372;13,85;1;24;1;1;1;;0;14,386;14,181;14,386;14,181;14,181;14,386;14,386;14,181;13,977;13,977;13,774;13,774;13,774;13,774;13,774;13,774;13,573;13,573;13,774;13,774;13,774;13,774;13,573;13,372;13,774;13,774;13,573;13,372;13,573;13,372;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1986;;1;1;18,485;14,386;16,591;13;31;1;1;1;;0;16,93;16,93;16,93;16,495;16,065;16,065;15,638;17,59;17,59;17,59;17,812;18,26;18,485;18,485;16,279;16,93;16,495;16,495;16,495;16,065;15,638;15,638;16,065;17,369;17,369;17,149;16,065;15,217;15,007;14,799;14,386;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1986;;1;1;38,865;16,93;20,712;1;26;1;1;1;;0;38,865;32,364;23,945;20,794;19,626;19,396;18,711;18,26;18,26;17,812;18,035;18,035;18,485;20,09;23,203;24,878;22,713;21,986;20,794;20,324;19,167;18,485;18,485;18,938;18,035;16,93;21,506;19,167;17,149;16,93;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1986;;1;1;84,988;20,324;31,907;9;26;1;1;1;;0;21,986;50,935;45,923;49,237;43,509;29,655;25,184;38,115;84,988;65,971;43,112;28,995;25,492;26,741;23,449;23,449;22,713;22,47;21,746;29,988;26,426;22,47;21,03;20,558;20,794;20,324;22,713;29,655;27,697;26,741;27,058;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1986;;1;1;129,076;16,495;37,056;19;2;1;1;1;;0;18,485;16,495;17,812;35,544;31,335;27,697;25,184;45,111;40,77;23,697;33,409;35,184;43,112;37,372;38,115;47,567;50,083;44,708;129,076;72,394;47,982;30,658;28,668;25,184;22,958;22,713;24,27;21,986;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58480500;2;01/01/1986;;1;1;70,388;19,396;35,209;14;31;1;1;1;;0;53,533;35,544;28,342;23,697;56,191;51,364;41,156;30,996;35,907;35,184;34,469;31,676;51,794;70,388;53,533;43,112;29,324;23,449;20,558;31,335;41,933;50,935;36,636;27,058;23,203;21,746;20,324;20,794;22,713;25,184;19,396;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1985;;1;1;58,453;12,974;23,838;31;21;1;1;1;;0;33,059;22,47;21,03;27,697;26,426;24,573;20,794;17,59;17,369;16,712;16,065;15,638;14,181;13,977;20,558;18,035;15,217;13,977;13,173;13,173;12,974;13,372;22,958;45,111;36,636;28,995;27,376;35,907;43,112;32,364;58,453;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1985;;1;1;41,544;11,241;21,736;4;19;1;1;1;;0;21,268;26,741;23,203;41,544;37,743;28,668;24,27;18,26;16,279;15,007;14,181;13,774;13,372;13,173;12,581;12,193;11,618;11,618;11,241;11,429;14,592;26,741;27,058;20,324;17,812;22,227;34,469;38,865;36,636;35,184;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1985;;1;1;35,184;11,429;15,834;7;21;1;1;1;;0;21,746;24,27;16,495;15,427;14,386;14,592;35,184;18,711;14,592;13,573;13,372;13,372;13,573;13,173;12,581;13,173;12,974;12,193;11,809;11,809;11,429;11,429;19,167;16,495;22,227;21,268;16,93;14,181;13,372;13,774;13,573;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1985;;1;1;26,426;13,173;15,715;30;23;1;1;1;;0;14,592;14,592;14,592;14,592;17,149;16,93;20,324;17,149;15,427;15,851;15,427;15,007;15,007;14,799;14,181;14,181;13,774;13,774;13,372;13,372;13,372;13,372;13,173;15,851;16,495;16,93;17,149;15,427;19,167;26,426;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1985;;1;1;17,149;14,592;15,289;23;20;1;1;1;;0;15,851;15,851;15,851;15,851;15,851;15,851;15,427;15,427;15,427;15,427;15,007;15,007;15,007;15,007;15,007;14,799;14,799;14,799;14,799;14,592;14,592;15,851;17,149;16,712;15,427;15,217;14,799;14,799;14,592;14,592;14,592;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1985;;1;1;18,26;16,065;17,111;1;31;1;1;1;;0;18,26;18,26;18,035;18,035;17,812;17,812;17,812;17,812;17,59;17,59;17,369;17,369;17,149;17,149;17,149;16,93;16,93;16,93;16,712;16,712;16,712;16,712;16,495;16,495;16,495;16,495;16,495;16,495;16,279;16,279;16,065;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1985;;1;1;22,713;18,26;19,229;3;29;1;1;1;;0;20,558;20,324;22,713;21,03;20,558;20,09;19,396;19,167;18,938;18,938;18,938;19,167;19,167;19,167;19,167;18,938;18,938;18,938;18,938;18,711;18,711;18,711;18,711;18,485;18,485;18,485;18,485;18,485;18,26;18,26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1985;;1;1;24,878;20,558;22,845;3;29;1;1;1;;0;23,945;24,573;24,878;24,878;24,878;24,573;24,27;24,27;24,27;23,697;23,203;22,713;22,47;23,449;22,713;22,713;22,227;22,227;21,986;21,746;21,268;24,573;23,945;21,986;21,506;21,506;21,268;20,794;20,558;20,558;20,558;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1985;;1;1;49,362;25,492;31,939;1;25;1;1;1;;0;49,362;46,537;48,143;36,636;34,826;33,409;32,71;27,697;27,697;27,376;32,364;32,019;28,668;29,324;29,324;34,826;36,636;33,76;33,059;32,364;29,324;28,019;25,801;25,801;25,492;25,492;25,492;29,324;28,668;28,019;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1985;;1;1;122,497;41,089;69,594;18;27;1;1;1;;0;65,839;90,326;80,656;86,201;84,168;97,194;92,944;63,111;55,638;86,201;76,23;50,593;48,548;52,253;87,225;88,77;70,958;122,497;102,066;80,656;66,758;61,319;46,537;44,169;43,779;41,851;41,089;43,39;51,006;71,431;64,015;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1985;;1;1;133,876;32,742;62,19;3;21;1;1;1;;0;103,711;89,807;133,876;92,418;59,988;88,77;68,147;58,232;60,874;66,298;70,016;61,765;50,593;44,56;41,089;36,639;34,492;33,787;33,787;33,787;32,742;61,319;61,765;69,547;58,232;73,336;60,874;60,874;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58480500;2;01/01/1985;;1;1;175,809;19,819;70,62;25;4;1;1;1;;0;35,559;34,139;25,485;19,819;21,255;29,685;38,1;45,742;64,469;50,181;37,732;26,75;23,635;48,143;28,04;21,547;112,663;86,201;114,374;115,521;87,739;70,486;57,797;107,591;175,809;135,098;121,91;115,521;103,711;135,71;98,807;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1984;;1;1;64,924;16,541;30,031;4;25;1;1;1;;0;23,635;22,432;39,21;64,924;40,333;29,022;20,964;31,369;36,278;29,685;23,635;21,84;32,742;39,583;32,052;27,715;30,354;26,432;20,676;19,256;22,135;23,03;19,819;18,15;16,541;20,389;40,711;37,367;38,468;39,21;43,004;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1984;;1;1;44,169;9,218;17,51;23;10;1;1;1;;0;10,943;10,721;10,721;10,282;10,066;9,851;9,851;9,638;9,427;9,218;9,218;12,785;17,338;14,489;12,548;12,08;12,08;13,263;12,08;17,607;39,583;36,278;44,169;34,139;27,07;25,173;28,366;22,135;18,15;16,018;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1984;;1;1;30,354;10,5;14,007;20;15;1;1;1;;0;12,313;12,313;12,08;11,849;11,167;11,167;10,943;14,992;14,24;12,548;12,313;11,849;11,849;11,62;10,5;10,5;10,5;10,943;25,485;30,354;22,432;15,501;13,023;13,023;19,819;18,7;14,992;12,548;12,08;11,392;11,167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1984;;1;1;24,245;12,785;14,719;22;26;1;1;1;;0;15,501;14,74;14,24;13,748;14,24;13,748;13,748;19,256;18,15;15,759;14,74;13,748;13,023;13,023;13,023;13,023;14,24;13,505;13,505;13,505;16,018;24,245;16,278;13,748;13,263;12,785;15,246;15,246;13,505;12,785;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1984;;1;1;16,278;12,785;14,148;29;14;1;1;1;;0;14,74;14,489;14,489;14,489;14,489;13,748;13,505;13,505;13,505;13,023;13,023;13,023;13,023;12,785;13,023;13,748;14,489;13,993;13,993;14,24;14,24;14,24;14,24;13,993;13,993;14,24;14,489;15,246;16,278;16,278;16,018;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1984;;1;1;18,15;14,489;15,529;3;28;1;1;1;;0;16,805;17,878;18,15;17,071;16,805;16,278;16,018;15,759;15,501;15,501;15,246;15,501;15,501;14,992;15,246;15,501;15,246;15,501;15,501;15,246;15,246;14,992;14,74;14,74;14,74;14,74;14,74;14,489;14,489;14,489;14,74;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1984;;1;1;18,424;15,759;17,043;1;25;2;2;2;;0;18,424;18,424;18,424;18,424;17,878;17,607;17,607;17,338;17,338;17,071;17,338;17,338;17,071;17,607;17,338;17,338;17,071;17,071;16,805;16,541;16,541;16,278;16,018;16,018;15,759;15,759;15,759;16,018;16,278;16,805;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1984;;1;1;72,381;18,424;25,242;2;28;1;1;1;;0;51,006;72,381;47,739;30,691;25,799;25,799;24,862;24,553;23,939;23,03;22,135;22,135;21,547;19,256;21,547;21,547;21,547;23,331;23,635;22,432;21,255;20,389;20,103;19,819;19,537;19,537;19,256;18,424;18,424;18,424;18,424;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1984;;1;1;48,954;19,256;25,025;30;22;1;1;1;;0;21,84;21,547;21,547;22,135;27,392;25,799;31,029;29,685;26,432;23,635;22,432;22,135;21,547;21,84;21,547;21,547;21,255;20,676;20,389;19,819;19,819;19,256;19,256;19,256;39,583;26,75;22,73;39,21;31,71;48,954;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1984;;1;1;63,111;20,389;29,798;7;1;1;1;1;;0;20,389;20,389;20,389;20,389;29,022;44,952;63,111;50,593;37,002;62,661;47,337;35,202;28,04;25,799;26,432;28,366;23,939;22,432;22,135;25,485;29,685;31,029;27,07;24,553;23,03;22,135;21,84;21,547;23,331;22,432;23,03;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1984;;1;1;32,052;19,256;25,419;10;29;1;1;1;;0;30,019;30,019;30,354;29,685;29,353;29,022;28,693;28,693;28,366;32,052;28,04;27,392;27,07;26,75;25,799;25,799;24,862;22,73;22,432;22,135;21,84;21,84;21,255;21,547;21,547;20,676;20,103;19,819;19,256;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58480500;2;01/01/1984;;1;1;96,658;24,862;44,32;24;19;1;1;1;;0;35,917;35,202;34,492;35,917;50,593;49,362;45,742;43,779;36,278;34,492;33,787;30,019;28,04;27,715;27,07;26,75;26,432;25,173;24,862;25,485;39,583;71,431;89,807;96,658;76,717;67,219;62,661;48,143;63,111;43,39;38,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1983;;1;1;95,591;20,676;51,848;14;1;1;1;1;;0;20,676;37,367;39,958;36,639;32,396;34,139;70,958;64,469;55,21;49,362;56,067;64,469;70,486;95,591;64,469;51,006;40,711;37,732;43,004;38,1;34,139;54,784;77,695;83,662;68,612;58,232;54,359;51,836;44,952;39,583;36,639;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1983;;1;1;71,905;20,964;32,257;3;28;1;1;1;;0;23,939;26,115;71,905;56,067;64,015;45,347;35,917;30,691;30,019;29,353;28,366;33,787;33,787;28,04;37,367;38,839;32,396;26,75;25,485;24,862;26,75;27,07;29,685;27,07;25,173;22,432;21,84;20,964;22,432;21,255;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1983;;1;1;44,169;23,635;29,772;15;11;1;1;1;;0;37,732;32,396;33,437;34,492;33,437;29,022;24,862;24,245;23,939;23,939;23,635;23,939;30,354;43,004;44,169;34,139;28,366;26,115;39,21;34,139;31,029;27,715;27,392;32,052;29,685;27,392;25,485;24,553;24,862;24,245;23,939;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1983;;1;1;76,23;16,805;39,04;19;3;1;1;1;;0;17,338;17,071;16,805;16,805;25,799;32,052;33,787;35,917;34,492;28,366;25,173;36,278;34,846;32,742;31,029;50,181;41,851;50,181;76,23;62,213;42,618;50,181;70,016;59,988;45,742;37,367;31,71;31,369;56,929;46,139;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1983;;1;1;21,547;17,607;19,458;1;30;1;1;1;;0;21,547;21,547;21,547;20,964;20,676;20,389;20,389;20,389;20,103;19,819;19,819;19,537;19,537;19,537;19,537;19,537;19,256;18,977;18,977;18,977;18,977;18,977;18,977;18,977;18,7;18,424;18,15;17,878;17,878;17,607;17,607;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1983;;1;1;45,742;21,84;25,094;21;19;1;1;1;;0;31,71;26,115;25,173;25,173;24,862;24,553;24,245;24,245;23,635;23,03;22,73;22,73;22,73;22,432;22,432;22,432;22,135;22,135;21,84;32,396;45,742;33,787;27,07;24,553;23,939;23,331;23,03;22,73;22,73;22,432;21,84;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1983;;1;1;95,059;24,553;38,112;4;26;1;1;1;;0;68,147;39,21;37,367;95,059;70,958;78,185;55,638;45,347;39,21;35,559;32,742;33,787;32,052;29,685;28,366;27,715;27,715;27,07;27,07;26,432;26,115;25,799;25,799;25,173;25,173;24,553;24,553;25,173;43,39;40,333;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1983;;1;1;87,739;23,03;28,746;31;24;1;1;1;;0;27,715;27,715;27,392;33,089;31,029;28,693;27,715;27,392;27,392;29,022;26,75;25,485;24,553;24,553;24,553;24,553;24,553;24,553;24,245;24,245;23,635;23,331;23,331;23,03;23,03;23,03;23,03;23,03;37,002;45,742;87,739;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1983;;1;1;111,527;26,75;39,181;7;30;1;1;1;;0;33,787;33,787;32,396;30,354;28,366;33,787;111,527;103,161;55,638;39,583;35,917;33,089;39,21;44,56;36,639;33,437;32,052;31,71;30,691;31,369;33,089;40,711;34,139;31,71;34,492;32,742;31,029;30,019;29,685;26,75;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1983;;1;1;117,249;30,019;43,997;20;17;1;1;1;;0;53,091;40,711;34,846;30,691;31,029;47,337;54,784;48,954;38,468;33,089;30,691;32,052;37,002;31,369;32,396;31,71;30,019;35,559;46,936;117,249;97,73;70,958;51,006;41,469;39,958;34,492;38,839;43,004;37,002;36,278;35,202;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1983;;1;1;110,397;29,685;50,291;15;25;1;1;1;;0;33,787;31,71;33,787;33,089;37,002;107,591;80,16;66,758;61,319;58,669;51,006;47,739;45,742;107,591;110,397;55,21;43,779;38,468;34,492;33,089;33,089;32,052;31,369;30,019;29,685;29,685;56,929;53,935;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58480500;2;01/01/1983;;1;1;161,105;34,139;66,993;13;31;1;1;1;;0;81,154;68,612;68,147;77,205;65,381;61,765;65,381;64,015;50,181;41,469;40,333;50,181;161,105;120,738;88,77;64,924;56,498;47,337;43,39;41,089;64,469;81,154;85,691;107,591;88,254;75,261;56,067;46,139;42,234;38,1;34,139;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1982;;1;1;127,837;14,489;36,543;31;1;1;1;1;;0;14,489;32,742;37,002;35,917;29,022;23,939;21,547;25,485;30,354;27,392;23,03;19,537;17,878;16,805;16,278;23,331;33,787;51,836;42,618;37,732;32,396;32,396;28,04;35,917;40,711;37,002;43,004;56,498;46,936;91,37;127,837;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1982;;1;1;39,958;11,167;18,371;25;13;1;1;1;;0;22,135;16,018;14,24;13,023;12,313;11,392;11,392;11,392;12,548;16,805;15,759;13,993;11,167;11,392;26,115;24,553;28,366;20,103;19,819;25,173;21,547;16,805;13,993;19,537;39,958;30,019;22,135;18,15;16,805;14,489;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1982;;1;1;64,015;10,721;18,868;30;1;1;1;1;;0;10,721;11,167;12,08;14,992;14,992;12,548;11,849;11,392;12,313;13,748;18,7;17,338;44,56;34,492;24,245;16,805;13,993;13,263;12,313;12,08;11,62;11,62;11,849;11,849;12,08;13,263;13,023;13,993;53,512;64,015;34,492;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1982;;1;1;13,263;10,721;11,376;1;14;1;1;1;;0;13,263;12,785;12,313;12,08;11,62;11,62;11,62;11,62;11,392;11,167;11,167;11,167;11,167;10,721;10,721;10,721;10,721;10,721;10,721;10,943;11,167;11,167;11,392;11,62;11,392;11,392;11,167;11,392;11,167;11,167;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1982;;1;1;16,018;11,62;13,4;2;29;1;1;1;;0;15,759;16,018;13,748;13,505;13,505;13,748;13,748;13,505;13,263;12,785;13,748;13,505;13,748;13,993;14,24;14,24;13,263;14,992;15,246;14,489;13,505;13,023;12,785;12,313;12,313;11,849;11,849;11,849;11,62;11,62;11,62;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1982;;1;1;18,15;13,023;14,39;31;29;1;1;1;;0;15,759;15,501;15,501;15,759;15,501;14,992;14,74;14,489;14,24;14,74;14,24;14,24;13,993;13,993;13,993;13,993;14,24;14,24;14,24;13,993;13,993;13,993;13,505;13,505;13,505;13,505;13,263;13,263;13,023;13,993;18,15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1982;;1;1;20,389;15,501;17,528;9;30;1;1;1;;0;17,607;17,607;17,878;18,15;17,607;17,607;18,15;18,424;20,389;18,15;17,338;16,805;17,071;17,338;16,805;17,071;19,256;18,15;18,15;17,607;16,805;15,759;18,15;17,338;17,071;16,805;18,15;17,071;16,018;15,501;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1982;;1;1;23,03;17,607;19,131;1;28;1;1;1;;0;23,03;22,432;21,547;20,389;19,819;19,819;19,537;19,537;19,537;20,103;20,964;18,977;18,977;18,977;18,977;18,7;18,424;18,424;18,15;18,15;17,878;17,878;17,878;18,424;18,424;18,7;18,424;17,607;17,878;17,607;17,878;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1982;;1;1;71,905;21,84;29,441;1;26;1;1;1;;0;71,905;59,547;44,56;37,732;35,559;32,396;30,354;29,022;27,715;28,04;27,715;26,75;25,799;25,485;26,75;26,432;25,799;24,553;24,245;26,432;24,245;23,331;22,73;22,135;22,135;21,84;21,84;22,135;23,03;23,03;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
